100021,20000224,0,0,1,0.802816901,0.846416382,1,0,0,1,0,0,0
100021,20000312,0,0,1,1,0.846416382,1,0,0,1,0,0,0
100021,20000401,0,0,1,0.908450704,0.899658703,1,0,1,1,0,0,0
100021,20000406,0,0,1,0.908450704,0.846416382,1,0,1,1,0,0,0
100021,20000427,0,0,1,1,0.948805461,1,0,0,1,0,0,0
100021,20000518,0,0,1,0.908450704,1,1,0,0,1,0,0,0
100021,20000521,0,0,1,0.908450704,1,1,0,0,1,0,0,0
100021,20000605,0,0,1,0.908450704,0.812286689,1,0,1,0,0,0,0
100021,20000816,0,0,1,0.873239437,1,1,0,0,1,0,0,0
100021,20000829,0,0,1,1,0.846416382,1,0,0,0,0,0,0
100021,20000913,0,0,1,1,0.846416382,1,0,0,0,0,0,0
100021,20000921,0,0,1,0.873239437,1,1,0,0,0,0,0,0
100021,20001215,0,1,0,0.873239437,0.57337884,1,0,1,1,0,1,0
100021,20001221,1,0,0,0.626760563,0.880546075,1,1,0,1,0,0,0
100021,20010104,1,0,0,0.697183099,0.880546075,1,0,0,0,0,0,0
100021,20010111,0,0,1,0.697183099,0.880546075,1,1,0,1,0,0,0
100021,20010115,0,0,1,1,0.880546075,1,0,0,1,0,0,0
100021,20010210,0,0,1,0.873239437,1,1,0,0,0,0,0,0
100021,20010220,0,0,1,1,0.880546075,1,0,0,0,0,0,0
100021,20010226,0,0,1,1,0.880546075,1,0,0,0,0,0,0
100021,20010306,0,0,1,1,0.880546075,1,0,0,0,0,0,0
100021,20010316,0,0,1,0.873239437,1,1,0,0,0,0,0,0
100021,20010407,0,0,1,0.873239437,1,0.997850123,0,0,0,0,0,0
100021,20010421,1,0,0,1,0.880546075,1,0,0,0,0,0,0
100021,20010422,0,0,1,1,0.880546075,1,0,0,0,0,0,0
100021,20010503,0,0,1,1,0.880546075,1,0,0,0,0,0,0
100021,20010602,0,0,1,0.873239437,1,1,0,0,1,0,0,0
100021,20010610,0,0,1,0.855840928,1,0.992992993,0,0,1,0,0,0
100021,20010624,0,1,0,1,0.880546075,0.996846847,0,0,0,0,0,0
100021,20010706,0,1,0,1,0.876512566,1,0,0,0,0,0,0
100021,20010720,1,0,0,0.873239437,1,1,0,0,0,0,0,0
100021,20010731,0,1,0,0.873239437,0.57337884,1,0,1,0,0,0,0
100021,20010903,0,0,1,1,0.880546075,1,0,0,0,0,0,0
100021,20010909,0,1,0,0.963028169,0.563757616,0.984234234,0,1,0,0,1,0
100021,20010923,0,0,1,0.863849765,1,0.987006237,0,0,0,0,0,0
100021,20010930,0,0,1,0.873239437,1,1,0,0,1,0,0,0
100021,20011025,0,1,0,1,0.539249147,1,0,1,0,0,1,0
100021,20011103,0,1,0,1,0.57337884,1,0,1,0,0,0,0
100021,20011115,0,1,0,0.873239437,0.539249147,1,0,1,0,0,1,0
100021,20011209,0,1,0,0.861167002,0.531331058,0.981081081,0,1,1,0,1,0
100021,20011211,0,1,0,0.873239437,0.51772349,1,0,1,1,0,0,0
100021,20011216,1,0,0,0.547389432,0.50906333,0.991400491,1,1,1,1,0,0
100021,20020210,0,1,0,0.855130785,0.562948326,0.984234234,0,1,1,0,1,0
100021,20020222,0,0,1,0.952464789,0.880546075,1,0,1,1,0,0,0
100021,20020308,0,0,1,1,0.812286689,0.990858506,0,0,1,0,0,0
100021,20020327,0,0,1,0.697183099,0.802047782,0.975929054,0,1,0,0,0,0
100021,20020405,0,0,1,0.873239437,1,0.989864865,0,0,1,0,0,0
100021,20020425,0,0,1,1,0.638335352,0.997747748,0,1,0,0,0,0
100021,20020503,0,0,1,1,0.634487242,0.977130977,0,1,0,0,0,0
100021,20020518,0,1,0,0.838028169,0.641638225,0.994530245,0,1,1,0,0,0
100021,20020609,0,1,0,0.825955734,0.528664169,0.994087838,0,1,0,0,1,0
100021,20020716,0,0,1,1,0.812286689,0.98536036,0,0,0,0,0,0
100021,20020730,0,0,1,0.873239437,1,0.988175676,0,0,0,0,0,0
100021,20020804,0,1,0,0.873239437,0.53907453,1,0,1,0,0,1,0
100021,20020811,1,0,0,0.612676056,0.638024493,0.976351351,1,1,0,1,0,0
100021,20020908,0,1,0,1,0.527543388,0.939189189,0,1,0,0,1,0
100021,20020928,0,0,1,0.838028169,1,1,0,0,1,0,0,0
100021,20021017,0,0,1,1,0.661839314,0.972972973,0,1,1,0,1,0
100021,20021020,0,0,1,1,0.660599166,0.950825826,0,0,0,0,1,0
100021,20021110,0,1,0,1,0.527576218,0.966216216,0,1,0,0,1,0
100021,20021130,0,0,1,0.831866197,1,0.982432432,0,0,0,0,0,0
100021,20021208,0,1,0,0.816901408,0.524846828,0.976351351,0,1,0,0,1,0
100021,20030104,0,0,1,1,0.846416382,1,0,0,0,0,0,0
100021,20030125,0,0,1,0.830633803,0.980887372,0.997401247,0,0,0,0,0,0
100021,20030316,0,0,1,1,0.846416382,0.975929054,0,0,0,0,0,0
100021,20030401,0,0,1,0.824647887,1,0.978828829,0,0,0,0,0,0
100021,20030424,0,0,1,0.838028169,0.812286689,0.968295218,0,0,0,0,0,0
100021,20030508,0,0,1,0.838028169,0.671672355,0.968243243,0,1,0,0,0,0
100021,20030521,0,0,1,0.838028169,1,0.964373464,0,0,0,0,0,0
100021,20030604,0,1,0,0.838028169,0.664762833,0.992014742,0,1,0,0,0,0
100021,20030618,0,0,1,1,0.800910125,0.994144144,0,0,0,0,0,0
100021,20030626,0,0,1,1,0.804891923,0.966830467,0,0,0,0,0,0
100021,20030709,0,0,1,1,0.812286689,0.989864865,0,0,0,0,0,0
100021,20030719,0,0,1,0.838028169,1,0.984797297,0,0,0,0,0,0
100021,20030803,0,0,1,0.838028169,0.968430034,0.987237237,0,0,0,0,0,0
100021,20030810,0,0,1,0.816261204,0.678641997,0.96468059,0,0,0,0,0,0
100021,20030824,0,0,1,0.984507042,0.798421502,0.966005068,0,0,0,0,0,0
100021,20030828,0,0,1,0.979753521,0.793856655,0.966466466,0,0,0,0,0,0
100072,20000204,0,0,1,0.908450704,1,1,1,0,1,0,0,0
100072,20000316,0,0,1,0.908450704,1,1,0,0,1,0,0,0
100072,20000629,0,0,1,1,0.846416382,1,0,0,0,0,0,0
100072,20000801,1,0,0,0.521126761,1,1,1,0,0,1,0,0
100072,20001201,0,0,1,0.873239437,1,0.998648649,1,0,1,0,0,0
100072,20001227,1,0,0,0.626760563,0.880546075,1,0,0,0,0,0,0
100072,20010202,0,0,1,0.873239437,1,1,0,0,0,0,0,0
100072,20010605,0,1,0,0.873239437,0.675767918,1,0,1,1,0,0,0
100072,20010618,0,0,1,0.873239437,1,1,0,0,1,0,0,0
100072,20010801,0,0,1,0.873239437,0.57337884,1,0,0,0,0,0,0
100072,20011116,0,1,0,0.873239437,0.675767918,1,0,1,0,0,0,0
100072,20020211,0,1,0,0.867477593,0.675767918,0.978690229,0,1,1,0,0,0
100072,20020225,0,0,1,1,0.812286689,0.995322245,0,1,1,0,0,0
100072,20020316,0,1,0,1,0.604062746,0.99535473,0,1,1,0,1,0
100072,20020320,1,0,0,0.345342775,0.812286689,1,0,1,0,0,0,0
100072,20020521,0,0,1,0.838028169,0.638045626,0.988416988,0,0,1,0,0,0
100072,20020625,0,1,0,1,0.672354949,1,0,1,0,0,0,0
100072,20020708,0,1,0,1,0.675767918,1,0,1,0,0,0,0
100072,20020807,0,1,0,0.868838028,0.635909313,1,0,1,0,0,0,0
100072,20020910,0,1,0,1,0.603966772,1,0,1,0,0,0,0
100072,20021121,0,0,1,0.838028169,1,0.975975976,0,0,0,0,0,0
100072,20030107,0,1,0,1,0.569269346,1,0,0,0,0,0,0
100072,20030217,0,0,1,0.834777898,1,0.99469112,0,0,0,0,0,0
100072,20030310,0,0,1,0.824178404,0.81996587,0.97972973,1,0,0,0,0,0
100072,20030825,0,0,1,1,0.812286689,1,0,0,0,0,0,0
100092,20000130,1,0,0,0.908450704,1,1,1,0,1,0,0,0
100092,20000318,1,0,0,0.842723005,1,1,1,0,1,0,0,0
100092,20000801,1,0,0,0.521126761,1,1,1,0,0,1,0,0
100092,20001123,1,0,0,0.858389467,1,0.984234234,0,0,1,0,0,0
100092,20001213,1,0,0,0.873239437,1,1,0,0,1,0,0,0
100092,20001229,1,0,0,0.626760563,0.880546075,1,0,0,0,0,0,0
100092,20010103,1,0,0,0.697183099,1,1,0,0,0,0,0,0
100092,20010315,1,0,0,0.626760563,1,1,1,0,0,1,0,0
100092,20010320,1,0,0,0.873239437,1,1,0,0,0,0,0,0
100092,20010803,1,0,0,0.873239437,0.57337884,1,0,0,0,0,0,0
100092,20011003,1,0,0,0.873239437,1,1,0,0,1,0,0,0
100092,20011030,0,0,1,1,0.880546075,1,0,0,0,0,0,0
100092,20020209,1,0,0,0.863776408,0.675767918,1,0,0,1,0,0,0
100092,20020407,1,0,0,0.552425665,0.98890785,0.998933144,1,0,1,1,0,0
100092,20020608,1,0,0,0.838028169,1,1,0,0,0,0,0,0
100092,20020814,1,0,0,0.623875196,0.641638225,1,1,1,0,1,0,0
100092,20021004,1,0,0,0.838028169,0.603412969,0.985966736,0,1,0,0,1,0
100092,20021027,0,1,0,1,0.662116041,0.996621622,0,0,0,0,0,0
100092,20021104,0,1,0,1,0.675767918,1,0,0,0,0,0,0
100092,20030202,1,0,0,0.834777898,1,0.997466216,0,0,0,0,0,0
100092,20030223,1,0,0,0.978873239,0.788998193,0.976351351,0,0,0,0,0,0
100092,20030310,1,0,0,0.824178404,0.81996587,0.97972973,1,0,0,0,0,0
100092,20030315,1,0,0,0.61726171,0.846416382,1,1,0,0,1,0,0
100092,20030325,1,0,0,0.615258216,1,1,1,0,0,1,0,0
100118,20000217,0,0,1,1,0.846416382,1,0,0,1,0,0,0
100118,20000422,0,0,1,1,0.948805461,1,0,0,1,0,0,0
100118,20000501,0,0,1,1,0.948805461,1,0,0,1,0,0,0
100118,20000601,0,0,1,0.908450704,0.51747854,1,0,1,1,0,1,0
100118,20000718,0,0,1,1,0.846416382,1,0,0,0,0,0,0
100118,20000918,0,0,1,1,0.846416382,1,0,0,0,0,0,0
100118,20001005,0,0,1,0.873239437,1,1,0,0,0,0,0,0
100118,20001021,0,0,1,1,0.880546075,1,0,0,0,0,0,0
100118,20001105,0,0,1,0.991784038,0.736812546,0.990042674,0,1,0,0,0,0
100118,20001130,0,0,1,0.873239437,1,1,1,0,1,0,0,0
100118,20001205,0,0,1,0.873239437,1,1,0,0,1,0,0,0
100118,20010116,0,0,1,1,0.880546075,1,0,0,1,0,0,0
100118,20010206,0,0,1,0.873239437,1,1,0,0,0,0,0,0
100118,20010213,0,0,1,0.873239437,1,1,0,0,0,0,0,0
100118,20010227,0,0,1,1,0.880546075,1,0,0,0,0,0,0
100118,20010316,0,0,1,0.873239437,1,1,0,0,0,0,0,0
100118,20010406,0,0,1,0.873239437,1,1,0,0,0,0,0,0
100118,20010422,0,0,1,1,0.880546075,1,0,0,0,0,0,0
100118,20010518,0,0,1,0.873239437,1,1,0,0,0,0,0,0
100118,20010531,0,0,1,0.873239437,1,1,0,0,1,0,0,0
