date,week,time,duration,product,person,FC,FT,F1,F2,F3-,F3p,MC,MT,M1,M2,M3-,M3p,family,network,program,Genre
2017/4/1,金,2,15,T-Value ハイブリッド,1.1,0,0,0.4,1.7,0.9,2.6,0.4,1,0.2,1.3,2.4,1.3,2.5,EX,朝まで生テレビ！,Variety
2017/4/1,金,0,15,T-Value ハイブリッド,1.5,0,1.4,1.5,1.5,1.8,1,0,1.4,1,2.1,2,2.3,2.9,CX,ユアタイム〜あなたの時間〜,News
2017/3/31,金,22,30,C-HR,3.4,0.3,1.9,1.9,3.8,7.6,10.1,0.4,1,0.6,1.9,4.6,4.9,6.6,TBS,今夜解禁！ザ・因縁,Variety
2017/3/31,金,22,15,T-Value ハイブリッド,3.5,0.3,2.4,2.1,3.8,8,9.2,0.4,1.4,0.4,2.2,5.3,4.3,6.7,TBS,今夜解禁！ザ・因縁,Variety
2017/3/31,金,22,15,プリウス PHV,3.5,0.3,2.4,1.9,3.8,7.8,9.2,0.4,1.4,0.6,2.1,5.3,4.3,6.7,TBS,今夜解禁！ザ・因縁,Variety
2017/3/31,金,18,15,T-Value ハイブリッド,2,0.3,1.4,0.6,1.5,3.1,7.2,0.7,0.5,0,1,2.7,7.6,4,TBS,Ｎスタ,Informative
2017/3/31,金,16,15,T-Value ハイブリッド,2.2,1.4,1.9,2.9,2.9,3.4,3.3,1.1,1,1.2,1.2,2.6,2.3,4.5,NTV,ｎｅｗｓｅｖｅｒｙ．,News
2017/3/31,金,11,15,プリウス PHV,1.6,0,1,1,2.3,2.4,3.9,0.4,1,0.2,1.1,2,3.9,3.3,EX,ワイド！スクランブル第１部,Informative
2017/3/31,金,11,15,C-HR,1.7,0,1,1,2.2,2.4,4.2,0.4,1,0.2,1.2,2,4.3,3.3,EX,ワイド！スクランブル第１部,Informative
2017/3/31,金,11,15,企業,1.7,0,1.4,1,2.2,2.4,4.6,0.4,1,0.2,1.2,2,4.3,3.4,EX,ワイド！スクランブル第１部,Informative
2017/3/31,金,11,15,企業,1.7,0,1.4,1,2.2,2.4,4.2,0.4,0.5,0.2,1.3,2.2,3.9,3.4,EX,ワイド！スクランブル第１部,Informative
2017/3/31,金,11,15,T-Value ハイブリッド,1.7,0,1.4,1,2,2.7,4.2,0.4,0.5,0.4,1.1,2.6,3.9,3.6,EX,ワイド！スクランブル第１部,Informative
2017/3/31,金,11,15,プリウス PHV,1.6,0,1,1,2,2.4,4.2,0.4,0.5,0.4,1.1,2.2,3.6,3.3,EX,ワイド！スクランブル第１部,Informative
2017/3/31,金,10,15,C-HR,1.4,0,0.5,1,1.7,2.4,3.3,0,0,0.2,1.2,1.9,3.6,2.8,EX,ワイド！スクランブル第１部,Informative
2017/3/31,金,9,15,企業,2.3,0.3,0.5,1.2,1.9,3.3,5.9,1.5,0.5,1,1.5,3.2,6.6,4.4,EX,羽鳥慎一モーニングショー,Informative
2017/3/31,金,8,15,企業,2.4,0,0.5,1.2,1.9,3.6,6.9,1.1,0.5,0.8,1.5,3.9,6.6,4.7,EX,羽鳥慎一モーニングショー,Informative
2017/3/31,金,8,15,プリウス PHV,2.4,0.7,0.5,1.5,3.3,3.6,4.9,0.7,0,0.8,2.1,2.7,5.3,4.6,EX,羽鳥慎一モーニングショー,Informative
2017/3/31,金,8,15,C-HR,2.4,0.7,0.5,1.5,3.3,4,4.6,0.7,0,0.8,2.4,2.9,4.9,4.7,EX,羽鳥慎一モーニングショー,Informative
2017/3/31,金,7,15,T-Value ハイブリッド,4.4,2,1.4,5,6.1,5.4,4.2,3,1.9,3,5.7,4.8,2,7.6,NTV,ＺＩＰ！,News
2017/3/31,金,7,15,C-HR,4.4,2,1.4,5,6.1,5.4,4.2,3,1.9,3,5.7,4.8,2,7.6,NTV,ＺＩＰ！,News
2017/3/31,金,6,15,T-Value ハイブリッド,2.5,0,1,1.7,3.1,4,3.3,0.7,0.5,1.4,3.9,3.4,1,5.1,CX,めざましテレビ,News
2017/3/31,金,5,15,企業,1.4,0,0.5,0.4,1.8,2.5,1.6,0.4,0,0.8,1.6,2.9,1.3,3,EX,グッド！モーニング,Informative
2017/3/31,金,5,15,プリウス PHV,1.3,0,0.5,0.4,1.4,2.5,1.6,0.4,0,0.8,1.5,2.7,1.6,2.8,EX,グッド！モーニング,Informative
2017/3/31,金,5,15,C-HR,1.1,0,0.5,0.4,1.3,2,0.3,0.7,0,0.6,1.3,2.7,1,2.4,EX,グッド！モーニング,Informative
2017/3/31,金,5,15,企業,1,0,0.5,0.4,1,1.8,0.3,0,0,0.4,1.5,2.6,0.7,2.1,EX,グッド！モーニング,Informative
2017/3/31,金,5,15,企業,1,0,0.5,0.4,1,1.6,0.3,0,0,0.4,1.3,2.6,0.7,2,EX,グッド！モーニング,Informative
2017/3/31,木,4,15,プリウス PHV,0.8,0,0.5,0.4,1.1,1.3,0.3,0,0,0.4,1.1,2,0.7,1.8,EX,グッド！モーニング,Informative
2017/3/31,木,4,15,C-HR,0.8,0,0.5,0.4,1.1,1.3,0.3,0,0,0.4,1.1,1.9,0.7,1.7,EX,グッド！モーニング,Informative
2017/3/31,木,3,15,企業,0.4,0,0.5,0.2,0.3,0.2,0.7,0,0,0,0.9,0.9,0.3,0.8,TBS,２０１７マスターズゴルフ４月６日開幕！,Sports
2017/3/31,木,3,15,企業,0.4,0,0.5,0.2,0.3,0.2,0.7,0,0,0,0.9,0.9,0.3,0.8,TBS,２０１７マスターズゴルフ４月６日開幕！,Sports
2017/3/31,木,3,15,企業,0.4,0,0.5,0.2,0.3,0.2,0.3,0,0,0,0.9,0.9,0.3,0.7,TBS,２０１７マスターズゴルフ４月６日開幕！,Sports
2017/3/31,木,3,15,企業,0.4,0,0.5,0.2,0.3,0.2,0.3,0,0,0,0.9,0.9,0.3,0.7,TBS,２０１７マスターズゴルフ４月６日開幕！,Sports
2017/3/31,木,2,15,企業,1.1,0,0.5,0.8,1.7,1.4,1,0,0,0.8,1.7,1.7,0.7,2.2,EX,お願い！ランキング２部,Variety
2017/3/31,木,2,15,T-Value ハイブリッド,1.2,0,0.5,0.8,1.8,1.6,1,0,0,0.8,1.8,1.7,0.7,2.4,EX,お願い！ランキング２部,Variety
2017/3/31,木,0,15,企業,1.2,0,0.5,0.8,1.1,2.2,0.7,0.4,0,0.2,2.2,2.2,1,2.3,TBS,クレイジージャーニー,Variety
2017/3/31,木,0,15,企業,1.5,0,0.5,1.2,2,2.9,1.6,0.4,0,0.2,1.8,2.2,1.6,2.9,TBS,ＮＥＷＳ２３,News
2017/3/30,木,21,15,企業,1.8,0.3,0.5,0.8,1.8,2.5,4.9,0.4,1,1.2,1.7,2,3.3,3.5,TX,カンブリア宮殿,Variety
2017/3/30,木,21,15,企業,3.9,2,4.3,3.5,5.2,6,5.6,0.4,2.4,2.2,4,4.3,3.3,6.8,TBS,ＣＤＴＶ春スペシャル卒業ソング音楽祭２０１７,Music
2017/3/30,木,20,15,T-Value ハイブリッド,2.7,2,1,1.5,3.3,3.6,4.9,2.2,1,1.6,3.3,2.6,3.6,4.7,CX,さまぁ〜ずＴＶ動物園スペシャル,Variety
2017/3/30,木,18,15,企業,2.3,0,1.4,0.8,2.2,3.6,6.5,1.1,1,1,1.9,2.6,5.3,4.6,EX,スーパーＪチャンネル,News
2017/3/30,木,18,15,T-Value ハイブリッド,2.1,0,0,0.6,1.9,4.3,7.8,0.7,0.5,0.8,1.3,2.4,4.9,4.4,EX,スーパーＪチャンネル,News
2017/3/30,木,17,15,企業,1.4,0.3,0.5,1,0.9,2,5.2,0,1,0.2,0.6,1.5,4.9,2.7,TBS,Ｎスタ,Informative
2017/3/30,木,17,15,企業,1.6,1.4,1.4,0.8,2,2.5,2.9,0.7,0,0.6,0.9,2.4,2.6,3.1,CX,みんなのニュース,News
2017/3/30,木,16,15,T-Value ハイブリッド,2.2,1,1.4,1,3.4,3.8,4.2,2.2,1,1.2,2.1,1.4,2,4.2,NTV,ｎｅｗｓｅｖｅｒｙ．,News
2017/3/30,木,14,15,T-Value ハイブリッド,0.5,0,0,0,0.4,0.5,1.6,0,0.5,0.4,0.1,0.9,1.6,1.1,TX,午後のロードショー「マスク」,Movie
2017/3/30,木,14,15,企業,0.5,0,0,0,0.4,0.5,1.6,0,0.5,0.4,0.1,0.9,1.6,1.1,TX,午後のロードショー「マスク」,Movie
2017/3/30,木,11,15,C-HR,1,0,1,0.4,1.3,1.6,2.6,0.4,0,0.4,0.7,1.4,2.3,2.1,EX,ワイド！スクランブル第１部,Informative
2017/3/30,木,11,15,企業,1.1,0,1,0.4,1.3,1.6,2.9,0.4,0,0.4,0.7,1.4,3,2.2,EX,ワイド！スクランブル第１部,Informative
2017/3/30,木,11,15,プリウス PHV,1.2,0,1,0.4,1.3,1.8,2.9,0.4,0,0.4,0.7,1.5,3.6,2.4,EX,ワイド！スクランブル第１部,Informative
2017/3/30,木,11,15,C-HR,1.1,0,1,0.4,1.4,1.8,2.9,0.4,0,0.4,0.7,1.5,3,2.4,EX,ワイド！スクランブル第１部,Informative
2017/3/30,木,11,15,企業,1.2,0,1,0.4,1.3,1.6,2.9,0.4,0,0.4,0.7,1.7,3.6,2.5,EX,ワイド！スクランブル第１部,Informative
2017/3/30,木,11,15,T-Value ハイブリッド,1.2,0,1,0.4,1.3,1.8,2.9,0.4,0,0.4,0.7,1.7,3.6,2.5,EX,ワイド！スクランブル第１部,Informative
2017/3/30,木,11,15,T-Value ハイブリッド,1.4,1,1,1.7,2.4,2,1,1.5,1,0.6,1.7,0.9,0.7,2.9,NTV,ＰＯＮ！,Informative
2017/3/30,木,10,15,企業,1.4,0,1,0.4,1.4,2.2,3.6,0.4,0.5,0.6,1,2.4,3.9,3,EX,ワイド！スクランブル第１部,Informative
2017/3/30,木,10,15,プリウス PHV,1.5,0,1,0.4,1.7,2.2,3.6,0.4,0.5,0.6,0.9,2.4,3.9,3,EX,ワイド！スクランブル第１部,Informative
2017/3/30,木,10,15,C-HR,1.5,0,1,0.4,1.7,2.5,3.6,0.4,0.5,0.8,1.1,1.9,3.9,2.9,EX,ワイド！スクランブル第１部,Informative
2017/3/30,木,9,15,T-Value ハイブリッド,0.9,0.7,0.5,0.6,0.9,1.3,2.9,0,0,0,0.9,1.4,1.3,1.9,TBS,白熱ライブビビット,Informative
2017/3/30,木,9,15,プリウス PHV,2.1,0,1,0.4,2.4,3.4,6.2,0.4,0.5,1,1.1,3.2,5.6,4.1,EX,羽鳥慎一モーニングショー,Informative
2017/3/30,木,8,15,C-HR,2.6,0,1,0.4,2.8,4.7,6.5,0.4,0,1,1.5,4.1,7.6,5,EX,羽鳥慎一モーニングショー,Informative
2017/3/30,木,8,15,企業,2.2,1.4,2.4,2.3,3.7,3.1,2.9,3,1,0.4,1.8,1.9,2,4.1,NTV,スッキリ！！,Informative
2017/3/30,木,8,15,T-Value ハイブリッド,0.7,0,0.5,0,0.8,1.1,2,0,0,0.4,0.2,0.9,2.3,1.3,TX,ドラマブレイク華政［ファジョン］,Variety
2017/3/30,木,5,15,C-HR,1.2,0,1.4,0.4,0.9,2,1.6,0.7,0,0.8,1.2,2.4,1.3,2.4,EX,グッド！モーニング,Informative
2017/3/30,木,5,15,ヴィッツ ハイブリッド,1,0,1,0.4,0.6,1.6,1.3,0.4,0,0.8,1.1,2.2,0.7,2,EX,グッド！モーニング,Informative
2017/3/30,木,5,15,ヴィッツ ハイブリッド,0.9,0,1,0.4,0.6,1.6,1,0.4,0,0.8,1.1,2.2,0.7,2,EX,グッド！モーニング,Informative
2017/3/30,木,5,15,企業,0.8,0,1,0.4,0.6,1.4,1,0.4,0,0.6,1.2,1.7,0.3,1.7,EX,グッド！モーニング,Informative
2017/3/30,木,5,15,C-HR,0.8,0,1,0.4,0.5,1.4,1,0.4,0,0.6,1.2,1.7,0.3,1.7,EX,グッド！モーニング,Informative
2017/3/30,木,5,15,企業,0.8,0,1,0.4,0.5,1.4,1,0.4,0,0.6,1.1,1.9,0.3,1.7,EX,グッド！モーニング,Informative
2017/3/30,水,4,15,プリウス PHV,0.7,0,1.4,0.4,0.5,1.1,1,0.4,0,0.6,0.9,1.5,0.3,1.5,EX,グッド！モーニング,Informative
2017/3/30,水,4,15,シエンタ,0.7,0,1,0.4,0.4,1.1,1,0.4,0,0.6,0.9,1.5,0.3,1.4,EX,グッド！モーニング,Informative
2017/3/30,水,4,15,ヴィッツ ハイブリッド,0.7,0,0.5,0.4,0.6,0.9,0.7,0.4,0,0.8,1,1,0.3,1.4,EX,おはよう！時代劇暴れん坊将軍３（再）,Drama
2017/3/30,水,4,15,ヴィッツ ハイブリッド,0.7,0,0.5,0.4,0.5,0.9,0.7,0.4,0,0.8,1,1.4,0.3,1.4,EX,おはよう！時代劇暴れん坊将軍３（再）,Drama
2017/3/30,水,3,15,企業,0.5,0.7,0,0.2,0.4,0.5,0.7,0,0,0.2,0.6,1.2,0.7,1.1,TBS,２０１７マスターズゴルフ４月６日開幕！,Sports
2017/3/30,水,3,15,企業,0.5,0.7,0,0.2,0.4,0.5,0.7,0,0,0.2,0.6,1.2,0.7,1.1,TBS,２０１７マスターズゴルフ４月６日開幕！,Sports
2017/3/30,水,2,15,企業,1.1,0,0.5,0.8,1,1.6,1,0.4,0,1,1.2,2.2,0.7,2.2,EX,アップデート大学,Variety
2017/3/30,水,2,15,T-Value ハイブリッド,1.1,0,0.5,1,0.9,1.6,0.7,0.4,0,1.6,1.3,2.2,0.3,2.2,EX,お願い！ランキング２部,Variety
2017/3/30,水,1,15,企業,1.8,0.3,0.5,2.7,1.5,2.4,3.3,1.1,0,1,2.4,2.4,0.7,3.5,NTV,体感！奇跡のリアルタイム直前スペシャル,Variety
2017/3/29,水,23,15,T-Value ハイブリッド,1.4,0.3,0,0.6,1.3,1.4,2,0.4,0,0.8,1.7,2.2,4.6,2.6,TX,ビジネスレポートＮＥＯ,News
2017/3/29,水,23,15,企業,1.3,0.3,0,0.4,1.3,1.6,2.6,0.4,0,0.8,1.2,2.4,3.6,2.5,TX,明日よる「世界！ニッポン行きたい人応援団ＳＰ」,Variety
2017/3/29,水,20,15,企業,5.7,2.7,5.7,5.4,7,6.7,8.2,3.7,2.9,3,4.9,7,9.2,10.1,NTV,忍２４時,Variety
2017/3/29,水,19,15,企業,3.9,2.7,1,3.3,5.2,5.3,6.5,3,1.9,2,3,4.8,5.3,6.7,TBS,生き物にサンキュー＆アイ・アム冒険少年合体４時間,Sports
2017/3/29,水,19,15,T-Value ハイブリッド,1.3,1,0,0.2,1.5,2.2,2,0.7,0.5,0.4,1.3,2,1.6,2.2,TX,ＴＨＥカラオケ★バトルスペシャル,Music
2017/3/29,水,18,15,企業,2.6,0.3,1,1.5,2.4,4.2,6.9,1.5,1.4,0.6,2.3,3.9,4.6,5.1,EX,スーパーＪチャンネル,News
2017/3/29,水,16,15,T-Value ハイブリッド,2.3,3.1,1.4,2.3,4.3,2.2,3.9,1.1,1,1,1.5,1.7,2.6,4.5,NTV,ｎｅｗｓｅｖｅｒｙ．,News
2017/3/29,水,14,15,T-Value ハイブリッド,0.5,0.3,0.5,0,0.5,0.4,1.6,0.7,0,0.6,0.4,0.5,1,1.1,TX,午後のロードショー「ラッシュアワー３」,Drama
2017/3/29,水,14,15,企業,0.5,0.3,0.5,0,0.5,0.4,1.6,0.7,0,0.6,0.4,0.5,0.3,1.1,TX,午後のロードショー「ラッシュアワー３」,Drama
2017/3/29,水,13,15,T-Value ハイブリッド,1.4,1,0,0.6,1.9,1.8,3.9,0.7,0.5,0.4,1.1,1.7,2.6,2.8,CX,バイキング,Informative
2017/3/29,水,13,15,企業,1.5,0.7,0.5,0.4,2,2,4.6,0.4,1,0.6,1.2,1.7,3,3,CX,バイキング,Informative
2017/3/29,水,12,15,企業,1.4,0,0.5,0.2,1.3,2,5.6,0,0.5,0.6,1.1,1.4,4.6,2.9,EX,ワイド！スクランブル第２部,Informative
2017/3/29,水,12,15,企業,1.2,0,0.5,0.2,1.1,1.8,4.2,0,0.5,0.6,1,0.9,4.6,2.7,EX,徹子の部屋,Variety
2017/3/29,水,11,15,C-HR,1.4,0.3,0.5,0.6,1.1,2.4,4.9,0.4,0.5,0.8,1,1.5,3.9,3,EX,ワイド！スクランブル第１部,Informative
2017/3/29,水,11,15,企業,1.6,0.3,0.5,0.6,1.3,2.9,4.9,0.4,0.5,0.8,1.1,1.9,4.6,3.4,EX,ワイド！スクランブル第１部,Informative
2017/3/29,水,11,15,C-HR,1.7,0.3,0.5,0.6,1.3,2.9,4.6,0.4,0.5,0.8,1.1,2,5.3,3.5,EX,ワイド！スクランブル第１部,Informative
2017/3/29,水,11,15,ヴィッツ ハイブリッド,1.5,0.3,0.5,0.6,1.3,2.9,3.9,0.4,0.5,0.8,1.1,2,3.9,3.3,EX,ワイド！スクランブル第１部,Informative
2017/3/29,水,11,15,企業,1.4,0.3,0.5,0.6,1.3,2.2,3.6,0.4,0.5,0.6,1.1,1.9,4.6,3.1,EX,ワイド！スクランブル第１部,Informative
2017/3/29,水,10,15,企業,1.4,0.3,0.5,0.4,1.3,2.7,2.9,0.4,0.5,0.6,1.1,1.7,4.3,3,EX,ワイド！スクランブル第１部,Informative
2017/3/29,水,10,15,企業,1.7,1,1,1.2,2.9,2.2,3.9,0.4,1,1,0.7,2.4,2,3.5,CX,ノンストップ！,Informative
2017/3/29,水,10,15,ヴィッツ ハイブリッド,1.3,0.3,0.5,0.6,1.4,2,3.6,0.4,0.5,0.6,1,1,4.3,2.7,EX,ワイド！スクランブル第１部,Informative
2017/3/29,水,10,15,プリウス PHV,1.4,0.3,0.5,0.8,1.5,2.2,3.6,0.4,0.5,0.6,1.2,1,4.6,3,EX,ワイド！スクランブル第１部,Informative
2017/3/29,水,10,15,T-Value ハイブリッド,1.2,0.3,0,0.6,1.3,1.8,4.2,0.4,0,0.4,1.2,1,2.6,2.7,EX,ワイド！スクランブル第１部,Informative
2017/3/29,水,9,15,C-HR,2.2,0.3,0.5,0.4,2.4,2.9,6.2,0.4,0.5,0.8,1.8,2.7,6.9,4.3,EX,羽鳥慎一モーニングショー,Informative
2017/3/29,水,9,15,T-Value ハイブリッド,2.8,3.1,1.4,4.6,4.3,3.1,3.6,3.4,1,1.2,2.3,2.2,2,5.5,NTV,スッキリ！！,Informative
2017/3/29,水,8,15,企業,2.7,0.3,1,1.2,2.8,3.8,5.9,0.4,0.5,1.2,3,3.2,6.3,5.1,EX,羽鳥慎一モーニングショー,Informative
2017/3/29,水,7,15,企業,0.3,0.3,0,0,0.3,0.5,0,0,0,0.2,0.6,0.5,0,0.6,TX,歴史の道歩き旅,Variety
2017/3/29,水,7,15,企業,3.7,1.4,1.4,2.9,7.3,5.8,4.9,2.6,2.4,1.6,3.6,2.6,2.6,7.2,CX,めざましテレビ,News
2017/3/29,水,7,15,T-Value ハイブリッド,1.6,0.3,1.4,1,1.8,2.4,3.9,0.4,0.5,0.4,1.8,2.4,1.6,3.2,TBS,あさチャン！,News
2017/3/29,水,6,15,企業,2.2,0,0.5,1,1.9,4.5,4.6,0.4,0,1.6,2.6,3.9,2,4.7,EX,グッド！モーニング,Informative
2017/3/29,水,6,15,企業,1.7,0,0,0.8,1.3,3.4,3.6,0.4,0,1.2,1.6,3.4,1.3,3.4,EX,グッド！モーニング,Informative
2017/3/29,水,5,15,シエンタ,1.2,0,0,0.6,0.8,2.5,2.9,0.4,0,1.2,1.1,1.9,1.3,2.5,EX,グッド！モーニング,Informative
2017/3/29,水,5,15,C-HR,1,0,0,0.6,0.4,1.8,2.6,0.4,0,1.2,1.2,1.7,0.7,2.2,EX,グッド！モーニング,Informative
2017/3/29,水,5,15,プリウス PHV,1,0,0,0.6,0.4,1.8,2.6,0.4,0,1.2,1.2,1.7,0.7,2.2,EX,グッド！モーニング,Informative
2017/3/29,水,5,15,企業,1.4,0.3,0,0.8,2.2,1.8,2,0.7,0.5,0.6,2.2,1.4,0.7,2.7,NTV,Ｏｈａ！４ＮＥＷＳＬＩＶＥ,News
2017/3/29,水,5,15,企業,1,0,0,0.6,0.4,1.8,2.3,0.4,0,1,1.3,1.4,1.3,2.2,EX,グッド！モーニング,Informative
2017/3/29,火,4,15,ヴィッツ ハイブリッド,0.8,0,0,0.6,0.3,1.4,1.6,0.4,0,1,1,1.2,0.7,1.8,EX,グッド！モーニング,Informative
2017/3/29,火,4,15,企業,0.7,0,0,0.6,0.3,1.4,1.3,0.4,0,1,1,1,0.7,1.7,EX,グッド！モーニング,Informative
2017/3/29,火,4,15,ヴィッツ ハイブリッド,0.7,0,0,0.6,0.3,1.4,1.3,0.4,0,1,0.9,1,0.7,1.6,EX,グッド！モーニング,Informative
2017/3/29,火,4,15,企業,0.6,0,0,0.6,0.3,1.4,1,0.4,0,1,0.7,0.7,0.7,1.4,EX,２０１８ＦＩＦＡＷ杯ロシアアジア地区最終予選,Sports
2017/3/29,火,3,15,C-HR,0.7,0,0,0.4,0.4,1.4,1.3,0.4,0,1,1,0.9,0.7,1.6,EX,２０１８ＦＩＦＡＷ杯ロシアアジア地区最終予選,Sports
2017/3/29,火,3,15,プリウス PHV,0.7,0,0,0.4,0.4,1.3,1.3,0.4,0,1,1,0.9,0.3,1.5,EX,２０１８ＦＩＦＡＷ杯ロシアアジア地区最終予選,Sports
2017/3/29,火,3,15,プリウス PHV,0.7,0,0,0.4,0.4,1.3,1.3,0.4,0,1,0.9,1,0.3,1.5,EX,２０１８ＦＩＦＡＷ杯ロシアアジア地区最終予選,Sports
2017/3/29,火,3,15,企業,0.7,0,0,0.4,0.4,1.3,1.3,0.4,0,1,0.9,1,0.3,1.5,EX,２０１８ＦＩＦＡＷ杯ロシアアジア地区最終予選,Sports
2017/3/29,火,2,15,企業,0.9,0,0,0.4,0.8,1.8,1.3,0.4,0,1.2,1.2,1.4,0.3,2,EX,２０１８ＦＩＦＡＷ杯ロシアアジア地区最終予選,Sports
2017/3/29,火,2,15,T-Value ハイブリッド,0.9,0,0,0.4,0.6,1.6,1.3,0.4,0,1.2,1.2,1.5,0.3,2,EX,２０１８ＦＩＦＡＷ杯ロシアアジア地区最終予選,Sports
2017/3/29,火,2,15,T-Value ハイブリッド,0.7,0.3,0.5,0.6,0.8,0.7,1.3,0,0.5,0,0.9,1.5,0.7,1.4,TBS,ライブＢ♪,Music
2017/3/29,火,1,15,企業,0.6,0.7,0,0.2,1,0.4,1,0.4,0,0.8,0.5,1.2,0.7,1.3,CX,志村の時間,Variety
2017/3/29,火,1,15,T-Value ハイブリッド,0.8,0.3,0.5,0.6,0.9,1.1,1.3,0,0.5,0,0.9,1.5,1,1.6,TBS,笑う招き猫,Variety
2017/3/29,火,0,15,企業,3.1,1,2.4,2.3,4.2,4.9,3.6,1.1,1,1.4,4.3,4.1,1,6.1,NTV,今夜くらべてみました,Variety
2017/3/28,火,23,15,企業,3.6,1,2.4,3.5,4.5,5.8,3.3,1.1,1.4,2,5.2,4.3,2,6.9,NTV,ＮＥＷＳＺＥＲＯ,News
2017/3/28,火,22,15,企業,2.4,0.7,0.5,2.1,3.4,4.5,2.6,0.4,1.4,1.6,2.3,3.1,2.3,4.6,CX,アレがあるから今がある！,Variety
2017/3/28,火,20,15,企業,1.7,0.3,1,0.2,1.8,2.5,2.9,1.5,1,0.4,1.2,3.4,3.3,3.1,TX,ありえへん∞世界スペシャル,Variety
2017/3/28,火,20,15,企業,3.1,0.7,1.4,1.5,3.6,4.5,9.8,0.7,1,0.2,1.9,4.6,7.6,5.6,TBS,予約殺到！スゴ腕の専門外来スペシャル（８）,Sports
2017/3/28,火,20,60,C-HR,6.7,4.4,1.9,4.8,6.3,7.8,8.5,3.4,4.8,5.7,6.4,9.7,13.2,11.8,EX,２０１８ＦＩＦＡＷ杯ロシアアジア地区最終予選,Sports
2017/3/28,火,20,15,T-Value ハイブリッド,3.1,2.4,3.3,2.5,4.2,4.5,3.9,4.1,1.4,1.6,2.2,2.9,3.3,5.3,CX,今夜はナゾトレひらめきクイズスペシャル,Variety
2017/3/28,火,19,15,T-Value ハイブリッド,2,0.3,0.5,0.6,2.6,3.4,8.5,0.4,0,0.4,0.7,2.4,3.9,4,TBS,予約殺到！スゴ腕の専門外来スペシャル（８）,Sports
2017/3/28,火,18,15,T-Value ハイブリッド,2.5,0,0.5,0.6,2,5.1,6.5,0,1.4,0.4,1.2,4.4,7.6,4.9,EX,スーパーＪチャンネル,News
2017/3/28,火,17,15,プリウス PHV,1.9,0,0,0.6,2.2,3.1,6.5,0.7,0.5,0.6,0.4,3.1,4.9,4,EX,スーパーＪチャンネル,News
2017/3/28,火,16,15,T-Value ハイブリッド,2.2,1.4,3.8,1.2,3.4,3.8,2.6,2.2,1,1,1.6,1.5,2,4.1,NTV,ｎｅｗｓｅｖｅｒｙ．,News
2017/3/28,火,15,15,企業,1.4,1,1,1.2,2.8,1.3,2.3,1.5,0,0.4,0.9,1.7,2,2.9,CX,直撃ＬＩＶＥグッディ！,Informative
2017/3/28,火,15,15,T-Value ハイブリッド,1,0.3,0,0.6,1.3,0.7,2.9,0.4,0,0.2,0.2,1.7,3.9,2.2,TBS,ゴゴスマ〜ＧＯＧＯ！Ｓｍｉｌｅ！〜,Informative
2017/3/28,火,14,15,企業,0.5,0.3,0,0.4,0.4,0.7,1.6,0,0,0.4,0.2,0.9,1.3,1.3,TX,午後のロードショー「イレイザー」,Movie
2017/3/28,火,13,15,企業,2.2,1.4,0.5,0.6,3.8,2.2,5.9,2.2,0.5,0.4,1.2,1.7,5.9,4.3,CX,バイキング,Informative
2017/3/28,火,12,15,企業,1.2,0,0,0.6,1.4,2.4,3.3,0,0.5,0.4,0.5,1.5,3.9,2.7,EX,ワイド！スクランブル第２部,Informative
2017/3/28,火,11,15,プリウス PHV,1.4,0,0,0.2,1.8,2.2,4.9,0,0.5,0.8,0.6,1.9,3.6,2.8,EX,ワイド！スクランブル第１部,Informative
2017/3/28,火,10,15,プリウス PHV,1.2,0.7,0,0.4,2,1.6,2.9,0,0,0.8,0.9,1.7,2.3,2.5,EX,ワイド！スクランブル第１部,Informative
2017/3/28,火,9,15,T-Value ハイブリッド,2.1,0.7,0,0.6,1.8,2.7,5.9,0,1,1.4,1.1,3.1,7.6,3.9,EX,羽鳥慎一モーニングショー,Informative
2017/3/28,火,9,15,プリウス PHV,2.3,0.7,0,0.8,1.8,4.3,7.2,0,1,1.4,1,2.9,7.9,4.3,EX,羽鳥慎一モーニングショー,Informative
2017/3/28,火,8,15,企業,2.7,1,1,1,2.6,4.5,6.5,0.4,1,1,1.5,3.9,8.2,4.9,EX,羽鳥慎一モーニングショー,Informative
2017/3/28,火,6,15,T-Value ハイブリッド,1.3,0,1.4,0.6,1,1.4,3.6,0.4,0,1,1,2.9,1,2.7,TBS,あさチャン！,News
2017/3/28,火,5,15,プリウス PHV,1.1,0,0.5,0.4,1.3,2.2,1.6,0,0.5,0.8,0.9,2,1,2.2,EX,グッド！モーニング,Informative
2017/3/28,火,5,15,プリウス PHV,0.9,0,0,0.4,1.1,2,1,0,0.5,0.8,1,1.4,0.7,2,EX,グッド！モーニング,Informative
2017/3/28,火,5,15,企業,0.9,0,0,0.4,1.1,2,1,0,0.5,0.8,1.1,1.4,1,2,EX,グッド！モーニング,Informative
2017/3/28,火,5,15,企業,0.9,0,0,0.4,1.1,2.2,0.3,0,0.5,0.6,1.1,1.5,0.7,1.9,EX,グッド！モーニング,Informative
2017/3/28,火,5,15,T-Value ハイブリッド,1.5,0.7,1,1.5,1.8,2.2,0.7,0.4,1,1,2.3,1.9,1,3,NTV,Ｏｈａ！４ＮＥＷＳＬＩＶＥ,News
2017/3/28,火,5,15,プリウス PHV,0.9,0,0,0.4,1,2.2,0.3,0,0.5,0.6,1.1,1.5,0.7,1.9,EX,グッド！モーニング,Informative
