StartDate	EndDate	Network/Property	GeoID	Geo	Query	Most-specific category ID	Most-specific category	Most-specific Brand	KG labels	Impressions	Clicks	Page CTR	Cost USD	CPC USD	RPMad	Queries	Matched Queries	Coverage	IPQ	Depth	qCTR	RPMq	RPMmq
2016-05-21	2016-05-21	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	36	7	25.93	1.05	0.1504	29.2504	40	27	67.50	0.90	1.33	17.50	26.3254	39.0005
2016-05-21	2016-05-21	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	178	14	9.66	1.03	0.0739	5.8138	297	145	48.82	0.60	1.23	4.71	3.4844	7.1370
2016-05-21	2016-05-21	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	16	0	0.00	0.00	0.0000	0.0000	30	12	40.00	0.53	1.33	0.00	0.0000	0.0000
2016-05-21	2016-05-21	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	234	17	9.83	0.74	0.0438	3.1811	365	173	47.40	0.64	1.35	4.66	2.0394	4.3027
2016-05-21	2016-05-21	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	25	1	5.88	0.23	0.2269	9.0777	34	17	50.00	0.74	1.47	2.94	6.6748	13.3496
2016-05-21	2016-05-21	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	644	75	13.89	2.78	0.0370	4.3133	1047	540	51.58	0.62	1.19	7.16	2.6531	5.1440
2016-05-21	2016-05-21	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	59	3	5.26	0.32	0.1059	5.3851	104	57	54.81	0.57	1.04	2.88	3.0550	5.5740
2016-05-21	2016-05-21	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	504	55	13.72	2.99	0.0543	5.9257	850	401	47.18	0.59	1.26	6.47	3.5136	7.4478
2016-05-21	2016-05-21	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	58	4	7.55	0.31	0.0772	5.3214	111	53	47.75	0.52	1.09	3.60	2.7806	5.8234
2016-05-21	2016-05-21	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	1404	143	11.43	8.72	0.0610	6.2134	2949	1251	42.42	0.48	1.12	4.85	2.9582	6.9734
2016-05-21	2016-05-21	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	130	9	7.50	0.56	0.0625	4.3294	322	120	37.27	0.40	1.08	2.80	1.7479	4.6901
2016-05-21	2016-05-21	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	939	88	11.28	3.50	0.0398	3.7325	1529	780	51.01	0.61	1.20	5.76	2.2922	4.4933
2016-05-21	2016-05-21	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	123	17	16.04	1.00	0.0587	8.1183	198	106	53.54	0.62	1.16	8.59	5.0432	9.4203
2016-05-22	2016-05-22	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	261	33	16.18	1.01	0.0306	3.8678	332	204	61.45	0.79	1.28	9.94	3.0407	4.9485
2016-05-22	2016-05-22	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	20	0	0.00	0.00	0.0000	0.0000	31	19	61.29	0.65	1.05	0.00	0.0000	0.0000
2016-05-22	2016-05-22	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	152	20	15.63	2.28	0.1140	14.9961	252	128	50.79	0.60	1.19	7.94	9.0452	17.8078
2016-05-22	2016-05-22	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	23	0	0.00	0.00	0.0000	0.0000	33	22	66.67	0.70	1.05	0.00	0.0000	0.0000
2016-05-22	2016-05-22	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	214	20	10.58	1.43	0.0717	6.7044	279	189	67.74	0.77	1.13	7.17	5.1424	7.5912
2016-05-22	2016-05-22	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	23	4	20.00	0.28	0.0705	12.2643	30	20	66.67	0.77	1.15	13.33	9.4027	14.1040
2016-05-22	2016-05-22	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	561	72	15.69	3.58	0.0498	6.3866	815	459	56.32	0.69	1.22	8.83	4.3962	7.8059
2016-05-22	2016-05-22	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	69	5	8.47	0.37	0.0744	5.3940	104	59	56.73	0.66	1.17	4.81	3.5787	6.3082
2016-05-22	2016-05-22	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	392	33	9.85	1.43	0.0432	3.6390	596	335	56.21	0.66	1.17	5.54	2.3934	4.2582
2016-05-22	2016-05-22	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	42	1	2.78	0.10	0.0999	2.3775	85	36	42.35	0.49	1.17	1.18	1.1748	2.7738
2016-05-22	2016-05-22	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	1751	163	10.21	6.89	0.0423	3.9356	2511	1596	63.56	0.70	1.10	6.49	2.7444	4.3178
2016-05-22	2016-05-22	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	196	10	5.13	1.02	0.1018	5.1952	372	195	52.42	0.53	1.01	2.69	2.7373	5.2218
2016-05-22	2016-05-22	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	775	86	12.67	2.69	0.0313	3.4708	1140	679	59.56	0.68	1.14	7.54	2.3595	3.9615
2016-05-22	2016-05-22	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	109	13	12.75	0.70	0.0538	6.4203	195	102	52.31	0.56	1.07	6.67	3.5888	6.8609
2016-05-23	2016-05-23	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	200	20	11.70	0.76	0.0379	3.7925	253	171	67.59	0.79	1.17	7.91	2.9980	4.4357
2016-05-23	2016-05-23	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	12	1	8.33	0.02	0.0183	1.5235	23	12	52.17	0.52	1.00	4.35	0.7949	1.5235
2016-05-23	2016-05-23	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	168	19	14.50	1.34	0.0707	7.9941	200	131	65.50	0.84	1.28	9.50	6.7151	10.2520
2016-05-23	2016-05-23	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	27	3	11.54	0.34	0.1127	12.5200	46	26	56.52	0.59	1.04	6.52	7.3487	13.0016
2016-05-23	2016-05-23	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	190	30	18.99	1.09	0.0363	5.7246	225	158	70.22	0.84	1.20	13.33	4.8341	6.8840
2016-05-23	2016-05-23	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	31	4	14.29	0.61	0.1530	19.7425	41	28	68.29	0.76	1.11	9.76	14.9273	21.8578
2016-05-23	2016-05-23	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	488	49	11.67	2.40	0.0490	4.9246	608	420	69.08	0.80	1.16	8.06	3.9527	5.7220
2016-05-23	2016-05-23	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	66	3	5.17	0.26	0.0853	3.8779	89	58	65.17	0.74	1.14	3.37	2.8757	4.4128
2016-05-23	2016-05-23	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	392	48	14.33	4.35	0.0907	11.1026	488	335	68.65	0.80	1.17	9.84	8.9185	12.9917
2016-05-23	2016-05-23	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	44	4	12.50	0.37	0.0914	8.3118	55	32	58.18	0.80	1.38	7.27	6.6495	11.4287
2016-05-23	2016-05-23	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	1633	176	11.66	8.23	0.0468	5.0426	2115	1510	71.39	0.77	1.08	8.32	3.8934	5.4534
2016-05-23	2016-05-23	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	213	14	6.93	1.68	0.1201	7.8953	414	202	48.79	0.51	1.05	3.38	4.0621	8.3252
2016-05-23	2016-05-23	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	687	68	10.90	3.87	0.0569	5.6272	945	624	66.03	0.73	1.10	7.20	4.0909	6.1954
2016-05-23	2016-05-23	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	85	7	8.64	0.51	0.0731	6.0210	160	81	50.63	0.53	1.05	4.38	3.1987	6.3183
2016-05-24	2016-05-24	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	228	21	11.41	0.81	0.0386	3.5524	247	184	74.49	0.92	1.24	8.50	3.2791	4.4019
2016-05-24	2016-05-24	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	23	4	19.05	0.34	0.0840	14.6036	36	21	58.33	0.64	1.10	11.11	9.3301	15.9944
2016-05-24	2016-05-24	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	126	12	10.26	0.72	0.0600	5.7148	157	117	74.52	0.80	1.08	7.64	4.5864	6.1544
2016-05-24	2016-05-24	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	22	5	25.00	0.47	0.0949	21.5597	34	20	58.82	0.65	1.10	14.71	13.9504	23.7156
2016-05-24	2016-05-24	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	166	16	11.68	1.03	0.0644	6.2093	189	137	72.49	0.88	1.21	8.47	5.4536	7.5236
2016-05-24	2016-05-24	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	23	3	13.64	0.44	0.1453	18.9523	30	22	73.33	0.77	1.05	10.00	14.5301	19.8138
2016-05-24	2016-05-24	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	425	42	11.60	2.20	0.0524	5.1829	551	362	65.70	0.77	1.17	7.62	3.9977	6.0849
2016-05-24	2016-05-24	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	43	1	2.56	0.11	0.1097	2.5509	94	39	41.49	0.46	1.10	1.06	1.1669	2.8125
2016-05-24	2016-05-24	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	392	42	13.21	2.42	0.0577	6.1804	457	318	69.58	0.86	1.23	9.19	5.3014	7.6186
2016-05-24	2016-05-24	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	51	3	8.57	0.15	0.0485	2.8512	76	35	46.05	0.67	1.46	3.95	1.9133	4.1547
2016-05-24	2016-05-24	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	1502	131	9.59	6.60	0.0504	4.3939	1987	1366	68.75	0.76	1.10	6.59	3.3214	4.8313
2016-05-24	2016-05-24	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	197	10	5.43	1.21	0.1212	6.1510	391	184	47.06	0.50	1.07	2.56	3.0991	6.5856
2016-05-24	2016-05-24	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	761	79	12.38	3.26	0.0413	4.2841	916	638	69.65	0.83	1.19	8.62	3.5592	5.1101
2016-05-24	2016-05-24	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	93	4	4.76	0.33	0.0820	3.5286	144	84	58.33	0.65	1.11	2.78	2.2789	3.9066
2016-05-25	2016-05-25	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	171	22	15.60	2.15	0.0978	12.5836	206	141	68.45	0.83	1.21	10.68	10.4456	15.2610
2016-05-25	2016-05-25	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	17	4	25.00	1.11	0.2779	65.3833	44	16	36.36	0.39	1.06	9.09	25.2617	69.4697
2016-05-25	2016-05-25	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	146	11	9.82	0.84	0.0760	5.7267	175	112	64.00	0.83	1.30	6.29	4.7777	7.4651
2016-05-25	2016-05-25	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	16	3	20.00	0.47	0.1578	29.5884	30	15	50.00	0.53	1.07	10.00	15.7805	31.5609
2016-05-25	2016-05-25	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	201	16	10.96	1.09	0.0683	5.4380	200	146	73.00	1.01	1.38	8.00	5.4652	7.4865
2016-05-25	2016-05-25	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	24	1	4.76	0.23	0.2268	9.4517	38	21	55.26	0.63	1.14	2.63	5.9695	10.8019
2016-05-25	2016-05-25	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	429	35	10.26	2.26	0.0646	5.2713	498	341	68.47	0.86	1.26	7.03	4.5409	6.6316
2016-05-25	2016-05-25	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	56	4	8.16	0.41	0.1021	7.2961	91	49	53.85	0.62	1.14	4.40	4.4899	8.3384
2016-05-25	2016-05-25	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	387	30	9.20	1.58	0.0528	4.0896	465	326	70.11	0.83	1.19	6.45	3.4036	4.8549
2016-05-25	2016-05-25	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	39	3	8.33	0.17	0.0577	4.4380	82	36	43.90	0.48	1.08	3.66	2.1107	4.8078
2016-05-25	2016-05-25	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	1267	104	8.80	6.06	0.0583	4.7850	1755	1182	67.35	0.72	1.07	5.93	3.4545	5.1291
2016-05-25	2016-05-25	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	138	12	10.08	2.09	0.1743	15.1529	344	119	34.59	0.40	1.16	3.49	6.0788	17.5722
2016-05-25	2016-05-25	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	685	44	7.60	2.56	0.0582	3.7407	832	579	69.59	0.82	1.18	5.29	3.0798	4.4255
2016-05-25	2016-05-25	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	99	12	14.81	1.25	0.1044	12.6570	168	81	48.21	0.59	1.22	7.14	7.4586	15.4697
2016-05-26	2016-05-26	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	191	17	11.33	1.23	0.0723	6.4335	215	150	69.77	0.89	1.27	7.91	5.7154	8.1920
2016-05-26	2016-05-26	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	15	1	7.14	0.22	0.2182	14.5494	29	14	48.28	0.52	1.07	3.45	7.5256	15.5886
2016-05-26	2016-05-26	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	128	11	10.09	0.85	0.0769	6.6082	147	109	74.15	0.87	1.17	7.48	5.7541	7.7601
2016-05-26	2016-05-26	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	16	3	23.08	0.38	0.1276	23.9208	32	13	40.63	0.50	1.23	9.38	11.9604	29.4409
2016-05-26	2016-05-26	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	184	17	11.89	1.27	0.0750	6.9273	201	143	71.14	0.92	1.29	8.46	6.3414	8.9135
2016-05-26	2016-05-26	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	25	3	15.79	0.27	0.0911	10.9339	80	19	23.75	0.31	1.32	3.75	3.4168	14.3867
2016-05-26	2016-05-26	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	430	40	11.98	3.69	0.0924	8.5921	476	334	70.17	0.90	1.29	8.40	7.7617	11.0616
2016-05-26	2016-05-26	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	55	3	7.32	0.37	0.1243	6.7801	108	41	37.96	0.51	1.34	2.78	3.4528	9.0953
2016-05-26	2016-05-26	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	425	40	12.50	2.50	0.0626	5.8888	495	320	64.65	0.86	1.33	8.08	5.0561	7.8211
2016-05-26	2016-05-26	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	35	5	16.67	0.84	0.1674	23.9175	76	30	39.47	0.46	1.17	6.58	11.0146	27.9037
2016-05-26	2016-05-26	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	1241	83	7.46	5.51	0.0664	4.4384	1786	1113	62.32	0.69	1.12	4.65	3.0840	4.9488
2016-05-26	2016-05-26	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	96	8	8.89	1.06	0.1320	10.9961	318	90	28.30	0.30	1.07	2.52	3.3196	11.7292
2016-05-26	2016-05-26	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	772	61	9.56	4.19	0.0687	5.4246	903	638	70.65	0.85	1.21	6.76	4.6377	6.5640
2016-05-26	2016-05-26	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	69	1	1.61	0.02	0.0182	0.2635	144	62	43.06	0.48	1.11	0.69	0.1263	0.2932
2016-05-27	2016-05-27	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	232	24	14.72	1.75	0.0730	7.5547	312	163	52.24	0.74	1.42	7.69	5.6176	10.7527
2016-05-27	2016-05-27	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	19	4	33.33	0.48	0.1200	25.2697	36	12	33.33	0.53	1.58	11.11	13.3368	40.0103
2016-05-27	2016-05-27	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	スズキ	10960	/Vehicles/Motor Vehicles/Cars & Trucks/Vans & Minivans	Brand	"/m/02ws0w,/m/05q4nhj"	115	11	12.22	1.23	0.1115	10.6617	167	90	53.89	0.69	1.28	6.59	7.3419	13.6233
2016-05-27	2016-05-27	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	suzuki	10182	/Vehicles/Motor Vehicles/Motorcycles	Brand	"/m/040fvmd,/m/02ws0w"	13	0	0.00	0.00	0.0000	0.0000	26	9	34.62	0.50	1.44	0.00	0.0000	0.0000
