date,week,time,duration,product,person,FC,FT,F1,F2,F3-,F3p,MC,MT,M1,M2,M3-,M3p,family,network,program,Genre
2017/3/31,金,23,15,エクストレイル 4WD ハイブリッド,2.7,0.3,1.9,1.7,1.8,5.4,5.2,0.4,2.4,2.2,2.8,3.2,3,5.1,NTV,ＮＥＷＳＺＥＲＯ,News
2017/3/31,金,23,15,ノート e-POWER,2.7,0.3,1.9,1.7,1.9,5.4,5.2,0.4,2.4,2.2,3,3.2,3.3,5.3,NTV,ＮＥＷＳＺＥＲＯ,News
2017/3/31,金,7,15,エクストレイル 4WD ハイブリッド,4.5,2.4,1.4,5.4,6.6,5.4,3.6,3.4,1.9,3.2,5.7,4.3,2.3,7.8,NTV,ＺＩＰ！,News
2017/3/31,金,7,15,ノート e-POWER,4.5,2.4,1.4,5.4,6.6,5.8,3.6,3.4,1.9,3.2,5.7,4.4,2.3,7.9,NTV,ＺＩＰ！,News
2017/3/31,金,5,15,エクストレイル 4WD ハイブリッド,1.7,0,1,0.8,2.3,2.4,1.6,0,0.5,1.4,2.4,3.2,1,3.6,CX,めざましテレビ,News
2017/3/31,金,5,15,ノート e-POWER,1.7,0,1,0.8,2.2,2.4,1.6,0,0.5,1.4,2.3,3.2,1,3.5,CX,めざましテレビ,News
2017/3/30,木,6,15,エクストレイル 4WD ハイブリッド,3.1,0.7,1.4,1.9,5,5.3,3.3,1.5,0.5,1.4,3.4,4.9,1.6,6.1,CX,めざましテレビ,News
2017/3/30,木,6,15,ノート e-POWER,3.1,0.7,1.4,1.9,5,5.3,3.3,1.5,0.5,1.4,3.4,4.9,1.6,6.1,CX,めざましテレビ,News
2017/3/29,水,23,15,エクストレイル 4WD ハイブリッド,4,1.4,2.4,4.2,5.1,5.8,4.9,2.2,1.9,1.6,5.1,5.1,2.6,7.3,NTV,ＮＥＷＳＺＥＲＯ,News
2017/3/29,水,23,15,ノート e-POWER,4.1,1.4,2.4,4.2,5.1,6,5.2,2.2,1.9,1.6,5.1,5.5,3,7.6,NTV,ＮＥＷＳＺＥＲＯ,News
2017/3/29,水,21,15,エクストレイル 4WD ハイブリッド,5.2,1.7,6.2,2.9,4.6,8.3,10.1,3,4.8,3.2,3.8,7.2,7.2,8.3,EX,くりぃむクイズミラクル９３時間スペシャル,Variety
2017/3/29,水,21,15,ノート e-POWER,5.4,1.7,6.2,2.9,5,8.7,10.5,3.7,4.8,3.2,4.1,7.5,7.9,8.7,EX,くりぃむクイズミラクル９３時間スペシャル,Variety
2017/3/29,水,21,15,エクストレイル 4WD ハイブリッド,5,2.7,6.2,3.3,4.3,8.3,9.5,2.6,4.8,2.6,3.6,6.8,7.2,8,EX,くりぃむクイズミラクル９３時間スペシャル,Variety
2017/3/29,水,21,15,ノート e-POWER,5.1,2.7,6.7,3.3,4.3,8.3,9.5,2.6,4.8,2.6,3.6,7,7.6,8.1,EX,くりぃむクイズミラクル９３時間スペシャル,Variety
2017/3/29,水,20,15,エクストレイル 4WD ハイブリッド,5.7,3.1,5.7,5.2,7.7,6.3,8.2,3.7,2.9,3,4.4,7,9.2,10.2,NTV,忍２４時,Variety
2017/3/29,水,20,15,ノート e-POWER,5.7,3.1,5.7,5.2,7.7,6.5,8.2,3.7,2.4,3.2,4.4,7.2,9.2,10.3,NTV,忍２４時,Variety
2017/3/29,水,7,15,エクストレイル 4WD ハイブリッド,4.3,2.4,2.4,4.6,6.6,4.9,4.6,5.6,1,1.8,5.1,3.8,3.6,7.5,NTV,ＺＩＰ！,News
2017/3/29,水,7,15,ノート e-POWER,4.3,2.4,2.4,4.6,6.6,4.9,4.6,5.6,1,1.8,5,3.8,3.6,7.4,NTV,ＺＩＰ！,News
2017/3/29,水,5,15,エクストレイル 4WD ハイブリッド,1.5,0.7,0,0.8,2.7,1.3,1.3,0.4,0.5,0.8,1.8,2.7,1,3.1,CX,めざましテレビ,News
2017/3/29,水,5,15,ノート e-POWER,1.5,0.7,0,1,2.7,1.3,1.3,0.4,0.5,0.8,1.8,2.7,1,3.1,CX,めざましテレビ,News
2017/3/28,火,22,15,エクストレイル 4WD ハイブリッド,2.1,0.3,1,1.2,2,4.2,6.5,0,1,0.4,1.7,2.9,3.6,4,TBS,予約殺到！スゴ腕の専門外来スペシャル（８）,Sports
2017/3/28,火,22,15,ノート e-POWER,2.1,0.3,1,1.2,1.9,4.2,6.2,0,1,0.4,1.8,2.7,3.6,4,TBS,予約殺到！スゴ腕の専門外来スペシャル（８）,Sports
2017/3/28,火,22,15,エクストレイル 4WD ハイブリッド,2,0.3,1,1.2,2.3,3.8,5.2,0,1,0.2,1.3,2.7,3.9,3.7,TBS,予約殺到！スゴ腕の専門外来スペシャル（８）,Sports
2017/3/28,火,22,15,ノート e-POWER,2,0.3,1,1.2,2.3,3.8,5.2,0,1,0.2,1.3,2.7,4.3,3.8,TBS,予約殺到！スゴ腕の専門外来スペシャル（８）,Sports
2017/3/28,火,6,15,エクストレイル 4WD ハイブリッド,3.1,0.7,1,1.7,4.7,5.3,2.9,0.7,1.4,1.4,4.6,4.3,1.6,6.3,CX,めざましテレビ,News
2017/3/28,火,6,15,ノート e-POWER,3.2,0.7,1,1.7,4.9,5.1,2.6,1.1,1.4,1.4,4.7,4.3,1.6,6.2,CX,めざましテレビ,News
2017/3/27,月,23,15,エクストレイル 4WD ハイブリッド,5.2,1.7,3.3,5.4,6.1,8.5,4.6,0.7,2.9,3,6.1,7.2,4.3,9.5,NTV,ＮＥＷＳＺＥＲＯ,News
2017/3/27,月,23,15,ノート e-POWER,5.1,1.7,3.3,5.4,6,8.3,4.6,0.7,2.9,3,6.1,6.8,4.3,9.4,NTV,ＮＥＷＳＺＥＲＯ,News
2017/3/27,月,7,15,エクストレイル 4WD ハイブリッド,5.1,2.4,1.9,4.8,7.5,8,3.6,5.6,2.4,4,6.4,3.8,3,9.2,NTV,ＺＩＰ！,News
2017/3/27,月,7,15,ノート e-POWER,5.1,2.4,1.9,4.8,7.7,8,3.6,5.6,2.4,4.2,6.4,3.8,2.6,9.2,NTV,ＺＩＰ！,News
2017/3/27,月,5,15,エクストレイル 4WD ハイブリッド,1.8,0.3,0,1.5,2.6,2,2,0.7,0.5,1.2,1.8,4.3,1,3.8,CX,めざましテレビ,News
2017/3/27,月,5,15,ノート e-POWER,1.9,0.3,0,1.5,2.6,2,2.6,0.7,0.5,1.2,1.8,4.3,1.3,3.9,CX,めざましテレビ,News
2017/3/26,日,23,15,ノート e-POWER,0.9,0,0,0.6,0.6,0.9,1.9,0,0.5,0.8,1.2,1.9,0.6,1.7,TX,ＳＵＰＥＲＧＴ＋,Variety
2017/3/26,日,23,15,セレナ,0.9,0,0,0.6,0.6,0.9,1.9,0,0.5,0.8,1.2,1.9,0.6,1.7,TX,ＳＵＰＥＲＧＴ＋,Variety
2017/3/26,日,21,15,ノート e-POWER,7.1,3,6.3,6.6,6.7,9.7,9.1,3.6,7.3,6,8.4,8,6.2,11.9,NTV,行列のできる法律相談所,Variety
2017/3/26,日,21,15,セレナ,7.1,3,6.3,6.6,6.7,9.5,9.1,3.6,7.3,6,8.4,8,6.2,11.8,NTV,行列のできる法律相談所,Variety
2017/3/26,日,19,15,ノート e-POWER,8,5.6,5.8,5.1,8,12.2,8.1,7.7,4.4,7.1,7.9,10.9,8.4,12.8,NTV,ザ！鉄腕！ＤＡＳＨ！！スペシャル,Variety
2017/3/26,日,19,15,セレナ,8,5.3,5.8,5.1,8,12.2,8.1,7.3,4.4,7.1,7.8,10.9,8.4,12.8,NTV,ザ！鉄腕！ＤＡＳＨ！！スペシャル,Variety
2017/3/26,日,18,15,ノート e-POWER,7.3,12.6,4.4,7,8.8,8.4,5.2,9.9,3.9,4.8,7.5,6.8,4.9,10.9,CX,サザエさん放送２４００回記念スペシャル,Anime
2017/3/26,日,18,15,セレナ,7.2,12.3,4.4,7,8.6,8.4,5.2,9.9,3.9,4.8,7.3,6.8,4.9,10.8,CX,サザエさん放送２４００回記念スペシャル,Anime
2017/3/25,土,22,15,ノート e-POWER,5.1,0.3,2.9,2.7,5.7,8.3,7.5,1.8,4.9,2.6,5.1,7.5,7.1,8.7,TBS,新・情報７ｄａｙｓニュースキャスター,Variety
2017/3/25,土,22,15,セレナ,5.1,0.3,2.9,2.7,5.7,8.3,7.5,1.8,4.9,2.6,5.1,7.6,7.1,8.8,TBS,新・情報７ｄａｙｓニュースキャスター,Variety
2017/3/25,土,22,15,ノート e-POWER,4.9,0.3,2.4,2.7,5.7,7.7,7.8,1.5,3.9,2.4,5.2,7.6,6.5,8.5,TBS,新・情報７ｄａｙｓニュースキャスター,Variety
2017/3/25,土,22,15,セレナ,5.1,0.3,2.9,2.7,5.7,8.1,7.8,1.5,3.9,2.4,5.2,8.7,6.5,8.8,TBS,新・情報７ｄａｙｓニュースキャスター,Variety
2017/3/25,土,21,15,ノート e-POWER,3,0,1.5,1,2.9,5,5.8,0.4,0.5,1.2,3.5,4.8,5.2,5.5,TX,出没！アド街ック天国,Travel
2017/3/25,土,21,15,セレナ,3,0,1.5,1,2.9,5,5.8,0.4,0.5,1.2,3.5,4.9,5.2,5.5,TX,出没！アド街ック天国,Travel
2017/3/25,土,21,15,ノート e-POWER,2.9,0.3,1.5,0.6,2.7,4.7,5.8,0.4,0.5,1.2,3.6,5.3,4.9,5.4,TX,出没！アド街ック天国,Travel
2017/3/25,土,21,15,セレナ,3,0.3,1.5,0.6,2.9,4.7,6.2,0.4,0.5,1.2,3.6,5.4,5.2,5.5,TX,出没！アド街ック天国,Travel
2017/3/25,土,19,15,ノート e-POWER,4.8,1.7,2.9,4.7,4.9,5.2,7.1,5.5,2.4,4.8,4.8,5.9,4.9,7.6,TBS,ジョブチューン電車のヒミツぶっちゃけ３時間ＳＰ！,Variety
2017/3/25,土,19,15,セレナ,4.8,2,2.9,4.5,4.7,5.2,7.1,5.5,2.4,4.8,4.7,6.1,4.9,7.6,TBS,ジョブチューン電車のヒミツぶっちゃけ３時間ＳＰ！,Variety
2017/3/25,土,7,15,ノート e-POWER,2.9,2.7,1.5,1.8,4.7,3.6,2.3,1.1,2.9,1,3.4,3.4,2.9,5.4,CX,めざましどようび,News
2017/3/25,土,7,15,セレナ,2.9,2.7,1.5,1.8,4.7,3.6,2.3,1.1,2.9,1,3.4,3.4,3.2,5.4,CX,めざましどようび,News
2017/3/24,金,6,15,ノート e-POWER,3.6,3,1.5,2.5,6.7,4.7,2.3,2.6,2,1.2,4,3.9,2.9,6.7,CX,めざましテレビ,News
2017/3/24,金,6,15,セレナ,3.6,3,1.5,2.5,6.7,4.7,2.6,2.6,2,1.2,4,4.2,2.9,6.8,CX,めざましテレビ,News
2017/3/23,木,23,15,ノート e-POWER,3.7,0.3,1,1.8,4.6,5.6,6.2,0,1.5,2.2,4.8,5.4,4.2,6.8,NTV,ＮＥＷＳＺＥＲＯ,News
2017/3/23,木,23,15,セレナ,3.8,0.3,1,1.8,4.7,5.7,6.2,0,1.5,2.2,5,5.9,4.2,7,NTV,ＮＥＷＳＺＥＲＯ,News
2017/3/23,木,7,15,ノート e-POWER,4.4,3,4.4,3.7,6.3,6.1,3.6,4,1.5,2,5.3,4.6,3.2,8,NTV,ＺＩＰ！,News
2017/3/23,木,7,15,セレナ,4.5,3,4.4,3.7,6.5,6.3,3.9,4.4,1.5,2,5.5,4.8,3.2,8.1,NTV,ＺＩＰ！,News
2017/3/22,水,21,15,ノート e-POWER,6,0.7,2.4,2.7,3.3,11.1,18.5,1.1,2.4,3.2,2.7,9.7,16.2,10.8,EX,相棒ｓｅａｓｏｎ１５最終回２時間スペシャル,Drama
2017/3/22,水,21,15,セレナ,6,0.7,2.4,2.7,3.3,11.3,18.8,1.1,2.4,3.2,2.7,9.5,16.2,10.8,EX,相棒ｓｅａｓｏｎ１５最終回２時間スペシャル,Drama
2017/3/22,水,21,15,ノート e-POWER,5.9,1.3,1.5,2.9,3.4,11.1,17.2,1.5,2.4,3.2,2.8,9.3,15.3,10.4,EX,相棒ｓｅａｓｏｎ１５最終回２時間スペシャル,Drama
2017/3/22,水,21,15,セレナ,5.9,1.3,1.5,2.9,3.6,11.1,17.2,1.1,2.4,3.2,2.8,9.3,15.3,10.4,EX,相棒ｓｅａｓｏｎ１５最終回２時間スペシャル,Drama
2017/3/22,水,20,15,ノート e-POWER,4.9,3,2.4,4.7,7.5,6.5,9.1,4,2.4,2.2,3.6,5.1,4.5,8.5,NTV,１周回って知らない話禁断の夫婦スペシャル,Variety
2017/3/22,水,20,15,セレナ,4.9,3,2.4,4.7,7.5,6.6,9.1,4,2.4,2.2,3.8,5.1,4.5,8.7,NTV,１周回って知らない話禁断の夫婦スペシャル,Variety
2017/3/22,水,10,15,セレナ,3.7,0.3,0.5,2.3,3,3.9,9.1,1.1,2,2,3.4,5.3,12,8.2,TBS,２０１７ＷＢＣ準決勝日本ＶＳアメリカ,Sports
2017/3/22,水,9,15,ノート e-POWER,2.4,0.3,0,1.6,2,3.2,5.8,0.7,1,1.6,1.9,2.5,8.4,5.4,TBS,２０１７ＷＢＣ準決勝日本ＶＳアメリカ,Sports
2017/3/22,水,9,15,セレナ,2.5,0.3,0,1.2,2,3.6,5.5,0.7,0.5,1.6,1.9,3.1,8.4,5.3,TBS,２０１７ＷＢＣ準決勝日本ＶＳアメリカ,Sports
2017/3/22,水,6,15,ノート e-POWER,3.6,3,1.5,1.8,7.2,3.8,2.3,1.5,1.5,1.8,4.5,4.6,1.6,7,CX,めざましテレビ,News
2017/3/22,水,6,15,セレナ,3.5,3,1.5,1.8,7.2,3.6,1.9,1.8,1.5,1.6,4.5,4.4,1.3,6.9,CX,めざましテレビ,News
2017/3/21,火,23,15,ノート e-POWER,3.9,1.3,2.9,4.1,4.4,7.2,5.2,0.4,2,2,4,5.9,1.6,7.4,NTV,ＮＥＷＳＺＥＲＯ,News
2017/3/21,火,23,15,セレナ,4,1.3,2.9,3.9,4.8,7.4,5.5,0.7,2.4,2.2,4.1,5.8,1.6,7.6,NTV,ＮＥＷＳＺＥＲＯ,News
2017/3/21,火,22,15,ノート e-POWER,5.1,1.7,4.4,5.1,7.1,9.3,7.8,1.1,2,2.4,4.1,5.8,4.5,9.3,TBS,火曜ドラマ「カルテット」,Drama
2017/3/21,火,22,15,セレナ,5.1,1.7,4.4,5.1,7.1,9.3,7.8,1.1,2,2.4,4.1,5.8,4.5,9.3,TBS,火曜ドラマ「カルテット」,Drama
2017/3/21,火,22,30,ノート e-POWER,5.2,1.7,4.4,5.3,7.4,9.5,8.4,1.5,2,2.6,4.1,5.6,4.5,9.5,TBS,火曜ドラマ「カルテット」,Drama
2017/3/21,火,7,15,ノート e-POWER,4.9,3.7,2.4,3.9,7.5,7,2.9,3.6,3.4,3,5.7,5.4,3.2,8.6,NTV,ＺＩＰ！,News
2017/3/21,火,7,15,セレナ,5.1,4,2.4,4.1,7.5,7.2,3.6,4,3.4,3,5.7,5.4,3.6,8.8,NTV,ＺＩＰ！,News
2017/3/21,火,5,15,ノート e-POWER,1.5,0,0,1.2,3,1.4,0.6,0.7,1,0.8,1.7,2.5,1.3,3.1,CX,めざましテレビ,News
2017/3/21,火,5,15,セレナ,1.5,0,0,1.2,3,1.4,0.3,0.7,1,0.8,1.7,2.4,1.3,3.1,CX,めざましテレビ,News
2017/3/20,月(祝),6,15,ノート e-POWER,2.2,1,1,1.2,3.3,3.6,1.9,1.5,0,0.8,1.8,4.1,1.9,4.3,CX,めざましテレビ,News
2017/3/20,月(祝),6,15,セレナ,2.2,1,1,1.2,3.4,3.6,1.9,1.5,0,0.8,1.8,4.1,1.9,4.4,CX,めざましテレビ,News
2017/3/19,日,23,15,デイズ,0.8,0,0,0.2,1,1.4,0.3,0,0,0.2,1.3,1.7,1,1.6,TX,ＳＵＰＥＲＧＴ＋,Variety
2017/3/19,日,23,15,セレナ,0.8,0,0,0.2,1,1.4,0.3,0,0,0.2,1.3,1.7,1,1.6,TX,ＳＵＰＥＲＧＴ＋,Variety
2017/3/19,日,21,15,デイズ,7.2,5.4,9.2,7.2,7.3,8.2,7.7,6.1,8.7,6.3,7.7,7,5.2,10.9,NTV,行列のできる法律相談所,Variety
2017/3/19,日,21,15,セレナ,7.2,5.4,9.7,7.2,7.3,8.3,7.7,6.1,8.7,6.3,7.7,7,5.2,10.9,NTV,行列のできる法律相談所,Variety
2017/3/19,日,19,15,デイズ,5.7,4.7,2.4,3.3,5.4,7.1,9,3.9,3.8,5.3,5.2,7.5,9.4,9,NTV,ザ！鉄腕！ＤＡＳＨ！！,Variety
2017/3/19,日,19,15,セレナ,5.8,4.7,2.4,3.3,5.4,7.4,9,3.9,3.8,5.3,5,7.7,9.4,9,NTV,ザ！鉄腕！ＤＡＳＨ！！,Variety
2017/3/18,土,23,15,デイズ,4.9,0.7,1,2.9,4.2,9.4,7.4,1.1,1.4,2.6,4.4,9,9.1,8.9,TBS,新・情報７ｄａｙｓニュースキャスター,Variety
2017/3/18,土,23,15,セレナ,4.9,0.7,1,2.9,4.2,9.4,7.4,1.1,1.4,2.6,4.7,9,9.1,9,TBS,新・情報７ｄａｙｓニュースキャスター,Variety
2017/3/18,土,23,15,デイズ,5.7,1,1.5,3.3,4.8,10.7,8.7,1.1,1.4,2.6,5.6,10.6,10.7,10.6,TBS,新・情報７ｄａｙｓニュースキャスター,Variety
2017/3/18,土,23,15,セレナ,5.8,1,1.5,3.3,4.9,10.7,8.7,1.1,1.4,2.6,6,10.6,10.7,10.7,TBS,新・情報７ｄａｙｓニュースキャスター,Variety
2017/3/18,土,21,15,デイズ,4.1,1,1.9,2.2,4.5,6,4.8,2.2,1.4,3,4.8,7.2,3.6,7,TX,出没！アド街ック天国,Travel
2017/3/18,土,21,15,セレナ,4.1,1,1.9,2.2,4.5,6,4.8,2.2,1.4,3,4.8,7.2,3.6,7,TX,出没！アド街ック天国,Travel
2017/3/18,土,21,15,デイズ,4.2,1,1.9,2.5,4.2,6,4.8,2.2,1.4,3.9,5,7.5,3.2,7,TX,出没！アド街ック天国,Travel
2017/3/18,土,21,15,セレナ,4.2,1,1.9,2.5,4.2,6,4.8,2.2,1.4,3.9,5.2,7.5,3.2,7.1,TX,出没！アド街ック天国,Travel
2017/3/18,土,19,15,デイズ,3.8,1.3,2.4,2,3.3,6,2.6,3.9,1.9,3.4,3.8,6,5.2,6.1,TBS,炎の体育会ＴＶ快進撃のＷＢＣ侍ジャパン企画ＳＰ,Sports
2017/3/18,土,19,15,セレナ,3.8,1.3,2.4,2,3.4,6,2.6,3.9,1.9,3.4,4,6,5.2,6.1,TBS,炎の体育会ＴＶ快進撃のＷＢＣ侍ジャパン企画ＳＰ,Sports
2017/3/18,土,7,15,デイズ,3.1,1.7,1.5,2.5,5.2,4,2.6,2.5,1.4,2,3.8,3.2,1.3,5.9,CX,めざましどようび,News
2017/3/18,土,7,15,セレナ,3.1,1.7,1.5,2.5,5.2,4,2.6,2.5,1.4,2.2,3.7,3.2,1.3,5.9,CX,めざましどようび,News
2017/3/18,土,7,15,デイズ,2.8,1.3,1.5,2.2,4.8,4,3.5,1.8,1.4,1.4,2.9,3.2,1.6,5.5,CX,めざましどようび,News
2017/3/18,土,7,15,セレナ,2.8,1.3,1.5,2.2,4.8,4,3.5,1.8,1.4,1.2,2.9,3.2,1.6,5.5,CX,めざましどようび,News
2017/3/17,金,23,15,デイズ,2.9,0.3,1,3.3,2.5,4.3,4.2,1.1,1.9,2,3.2,4.8,1.6,5.3,NTV,ＮＥＷＳＺＥＲＯ,News
2017/3/17,金,23,15,セレナ,2.9,0.3,1,3.7,2.5,4.5,4.2,1.1,1.9,2,3.2,4.8,1.6,5.5,NTV,ＮＥＷＳＺＥＲＯ,News
2017/3/17,金,7,15,デイズ,4.8,4.3,3.4,4.1,6.7,8.2,4.2,4.7,0.5,3,5.4,4.3,1.9,8.5,NTV,ＺＩＰ！,News
2017/3/17,金,7,15,セレナ,4.9,4.3,3.4,4.1,6.8,8.3,4.2,5.4,0.5,3,5.4,4.4,1.9,8.6,NTV,ＺＩＰ！,News
2017/3/17,金,5,15,デイズ,1.3,0.3,0,0.6,2.4,2.4,1,0,0.5,0.8,1.1,2.6,1,2.8,CX,めざましテレビ,News
2017/3/17,金,5,15,セレナ,1.4,0.3,0,0.6,2.5,2.4,1,0,0.5,0.8,1.2,2.6,1,2.8,CX,めざましテレビ,News
2017/3/16,木,6,15,デイズ,3.7,3.7,4.4,1.8,7.1,4.5,1.3,2.5,1.9,1.6,4.9,3.4,1,6.6,CX,めざましテレビ,News
2017/3/16,木,6,15,セレナ,3.7,3.7,4.4,1.8,7.1,4.7,1.3,2.5,1.9,1.6,4.9,3.4,1,6.6,CX,めざましテレビ,News
2017/3/15,水,23,15,デイズ,3,0,1.5,3.9,4.2,4.7,3.5,0,1,1.6,3.5,3.9,2.3,5.9,NTV,ＮＥＷＳＺＥＲＯ,News
2017/3/15,水,23,15,セレナ,3,0,1.5,3.7,4.2,4.7,3.5,0,1,1.6,3.5,4.1,2.3,6,NTV,ＮＥＷＳＺＥＲＯ,News
2017/3/15,水,20,15,デイズ,4.3,1.7,3.4,3.9,5.3,5.3,9,2.9,0.5,2.6,3,5.3,6.5,7.9,NTV,「悪い奴らは許さない！」直撃！怒りの告発スペシャル,Variety
2017/3/15,水,20,15,セレナ,4.4,1.7,3.4,4.1,5.3,5.8,9,2.9,0.5,2.8,3.1,5.5,6.8,8.3,NTV,「悪い奴らは許さない！」直撃！怒りの告発スペシャル,Variety
2017/3/15,水,7,15,デイズ,4.9,5.7,5.3,3.9,7.3,6.5,3.9,4.3,1.9,3,5,5.1,2.3,8.6,NTV,ＺＩＰ！,News
2017/3/15,水,7,15,セレナ,4.9,5.4,5.3,3.9,7.2,6.7,3.9,3.9,1.9,3,5,5.1,2.6,8.6,NTV,ＺＩＰ！,News
2017/3/15,水,5,15,デイズ,1.6,0.7,1.5,1,2.6,1.8,1,1.1,0.5,1.6,1.3,2.6,1,3.2,CX,めざましテレビ,News
2017/3/15,水,5,15,セレナ,1.6,0.7,1.5,1,2.6,1.8,1,1.1,0.5,1.6,1.3,2.6,1,3.2,CX,めざましテレビ,News
2017/3/14,火,23,15,デイズ,4.2,0.7,1.5,3.3,5.2,7.8,5.5,0.7,1.4,3.2,3.7,5.3,6.2,7.6,TBS,火曜ドラマ「カルテット」,Drama
2017/3/14,火,23,15,セレナ,4.2,0.7,1.5,3.3,5,7.8,5.5,0.7,1.4,3.2,3.7,5.3,6.2,7.5,TBS,火曜ドラマ「カルテット」,Drama
2017/3/14,火,23,30,ノート e-POWER,4.5,0.7,1,3.9,5.9,7.8,5.8,0.7,1.9,3.4,4.2,5.8,6.5,8.4,TBS,火曜ドラマ「カルテット」,Drama
2017/3/14,火,6,15,デイズ,3.8,3.7,2.9,2.7,7.9,4,2.3,1.8,2.4,2.6,3.7,4.1,1.9,7.3,CX,めざましテレビ,News
2017/3/14,火,6,15,セレナ,3.8,3.7,2.4,2.7,7.9,3.6,2.3,1.8,2.4,2.6,3.6,3.9,1.9,7.1,CX,めざましテレビ,News
2017/3/13,月,23,15,デイズ,4.9,2,3.9,5.9,6.6,7.6,5.5,0.4,0.5,3.9,5.8,4.6,3.9,9.3,NTV,ＮＥＷＳＺＥＲＯ,News
2017/3/13,月,23,15,セレナ,4.9,2,3.9,5.9,6.7,7.6,5.5,0.4,0.5,3.9,5.8,4.6,3.9,9.3,NTV,ＮＥＷＳＺＥＲＯ,News
2017/3/13,月,7,15,デイズ,5.4,3.7,5.8,4.7,8.8,8.7,2.9,3.2,1.9,2.6,6.4,4.8,2.3,9.1,NTV,ＺＩＰ！,News
2017/3/13,月,7,15,セレナ,5.4,3.7,5.8,4.7,8.8,8.7,2.9,3.2,1.9,2.6,6.4,4.8,2.3,9.1,NTV,ＺＩＰ！,News
2017/3/13,月,5,15,デイズ,1.7,0.7,2.4,0.8,3.3,2,1.6,0.7,0.5,0.8,1.7,2.4,0.3,3.2,CX,めざましテレビ,News
2017/3/13,月,5,15,セレナ,1.7,0.7,2.4,0.8,3.3,2,1.6,0.7,0.5,0.8,1.7,2.4,0.3,3.2,CX,めざましテレビ,News
2017/3/12,日,21,15,ノート e-POWER,6.6,3.6,10.2,7.6,7.4,7.2,8.6,4.6,4.8,3.8,5.7,8.6,5.7,10.2,NTV,行列のできる法律相談所,Variety
2017/3/12,日,21,15,キューブ,6.6,3.6,10.2,7.4,7.7,7.2,8.6,4.6,4.8,3.8,5.9,8.7,5.7,10.4,NTV,行列のできる法律相談所,Variety
2017/3/12,日,19,15,ノート e-POWER,9,8.6,9.7,6.4,8.3,11.3,8.9,10.9,5.8,8.3,8.6,11.2,8.6,13.2,NTV,ザ！鉄腕！ＤＡＳＨ！！,Variety
2017/3/12,日,19,15,キューブ,9.1,8.2,9.7,6.6,8.4,11.5,8.9,10.9,5.8,8.3,9,11.7,8.6,13.5,NTV,ザ！鉄腕！ＤＡＳＨ！！,Variety
2017/3/12,日,18,15,ノート e-POWER,7.8,14.8,8.3,8,10.2,8.6,3.8,14.4,4.8,5.6,7.2,5.4,3.2,11.4,CX,サザエさん,Anime
2017/3/12,日,18,15,キューブ,8.1,14.8,8.3,8.4,10.2,9.3,4.5,14.4,4.8,5.8,7.4,5.7,3.2,11.7,CX,サザエさん,Anime
2017/3/11,土,22,15,ノート e-POWER,6.5,0.7,2.9,3.8,6.5,10.4,8.3,0.4,3.9,3.4,7.4,11.9,10.2,10.8,TBS,新・情報７ｄａｙｓニュースキャスター,Variety
2017/3/11,土,22,15,セレナ,6.6,1,3.4,4.2,6.5,10.6,8.3,0.4,3.9,3.4,7.4,11.9,10.5,11,TBS,新・情報７ｄａｙｓニュースキャスター,Variety
2017/3/11,土,22,15,ノート e-POWER,6.8,1,3.9,4.8,6.8,9.7,8.6,0.4,4.8,4,7.8,11.9,9.8,11.4,TBS,新・情報７ｄａｙｓニュースキャスター,Variety
2017/3/11,土,22,15,キューブ,6.8,1,3.9,4.8,6.8,9.9,8.6,0.4,4.8,4,7.7,11.9,9.8,11.4,TBS,新・情報７ｄａｙｓニュースキャスター,Variety
2017/3/11,土,21,15,ノート e-POWER,4.2,2,1.5,1.8,5.5,6.3,4.8,1.4,1,2.8,5,6.7,4.8,7.4,TX,出没！アド街ック天国,Travel
2017/3/11,土,21,15,セレナ,4.2,2,1.5,1.8,5.4,6.3,5.1,1.4,1,2.8,5,6.7,4.8,7.4,TX,出没！アド街ック天国,Travel
2017/3/11,土,21,15,ノート e-POWER,4.1,2,1.5,1.6,5,6.3,5.7,1.4,0.5,2.4,4.9,6.4,4.4,7.2,TX,出没！アド街ック天国,Travel
2017/3/11,土,21,15,キューブ,4.2,2.3,1.5,1.8,5.1,6.5,5.7,1.4,0.5,2.6,5,6.4,4.4,7.4,TX,出没！アド街ック天国,Travel
2017/3/11,土,19,15,ノート e-POWER,3.2,0.3,1,2.2,4.6,3.4,2.9,2.1,1.4,1.8,4.3,4.7,4.4,5.6,TBS,ジョブチューンヒミツぶっちゃけスペシャル！,Variety
2017/3/11,土,19,15,キューブ,3.2,0.3,1,2.2,4.6,3.4,2.9,2.1,1.4,2,4.3,4.7,4.4,5.7,TBS,ジョブチューンヒミツぶっちゃけスペシャル！,Variety
2017/3/11,土,8,15,ノート e-POWER,2.7,2,1.9,2.2,5.3,3.2,1,0.4,1,1.4,2.9,3.2,3.8,5.1,CX,めざましどようび,News
2017/3/11,土,8,15,セレナ,2.8,2,1.9,2.2,5.3,3,1,0.7,1,1.4,3,3.2,3.8,5.2,CX,めざましどようび,News
2017/3/11,土,7,15,ノート e-POWER,2.7,2,1.5,1.6,4.3,3.9,2.2,0.7,0.5,1.2,2.8,3.7,4.1,5.2,CX,めざましどようび,News
