StartDate	EndDate	Network/Property	GeoID	Geo	Query	Most-specific category ID	Most-specific category	Most-specific Brand	KG labels	Impressions	Clicks	Page CTR	Cost USD	CPC USD	RPMad	Queries	Matched Queries	Coverage	IPQ	Depth	qCTR	RPMq	RPMmq
2016-07-14	2016-07-14	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	379	19	8.76	4.95	0.2605	13.0614	938	217	23.13	0.40	1.75	2.03	5.2775	22.8123
2016-07-14	2016-07-14	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	52	4	12.90	1.89	0.4736	36.4304	227	31	13.66	0.23	1.68	1.76	8.3453	61.1091
2016-07-14	2016-07-14	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	239	18	14.17	4.47	0.2481	18.6884	673	127	18.87	0.36	1.88	2.67	6.6368	35.1696
2016-07-14	2016-07-14	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	21	4	20.00	1.37	0.3417	65.0840	82	20	24.39	0.26	1.05	4.88	16.6679	68.3383
2016-07-14	2016-07-14	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	1074	59	7.48	24.28	0.4116	22.6086	2668	789	29.57	0.40	1.36	2.21	9.1011	30.7752
2016-07-14	2016-07-14	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	92	10	13.33	2.92	0.2918	31.7186	681	75	11.01	0.14	1.23	1.47	4.2850	38.9082
2016-07-14	2016-07-14	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	406	24	9.52	4.58	0.1907	11.2728	1160	252	21.72	0.35	1.61	2.07	3.9455	18.1618
2016-07-14	2016-07-14	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	40	7	25.00	2.95	0.4218	73.8123	257	28	10.89	0.16	1.43	2.72	11.4883	105.4461
2016-07-15	2016-07-15	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	91	12	22.64	2.24	0.1863	24.5632	399	53	13.28	0.23	1.72	3.01	5.6021	42.1745
2016-07-15	2016-07-15	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	22	3	21.43	0.97	0.3222	43.9356	48	14	29.17	0.46	1.57	6.25	20.1371	69.0416
2016-07-15	2016-07-15	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	425	17	5.94	9.46	0.5566	22.2620	508	286	56.30	0.84	1.49	3.35	18.6247	33.0816
2016-07-15	2016-07-15	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	33	0	0.00	0.00	0.0000	0.0000	99	31	31.31	0.33	1.06	0.00	0.0000	0.0000
2016-07-15	2016-07-15	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	312	10	4.52	6.23	0.6234	19.9794	315	221	70.16	0.99	1.41	3.17	19.7892	28.2063
2016-07-15	2016-07-15	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	26	1	4.35	0.07	0.0664	2.5532	49	23	46.94	0.53	1.13	2.04	1.3547	2.8862
2016-07-15	2016-07-15	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	500	34	10.49	7.08	0.2081	14.1532	1117	324	29.01	0.45	1.54	3.04	6.3354	21.8414
2016-07-15	2016-07-15	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	62	7	17.07	1.67	0.2384	26.9111	182	41	22.53	0.34	1.51	3.85	9.1675	40.6949
2016-07-15	2016-07-15	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	321	32	16.00	4.76	0.1487	14.8287	809	200	24.72	0.40	1.61	3.96	5.8838	23.8000
2016-07-15	2016-07-15	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	38	4	14.81	1.17	0.2931	30.8572	117	27	23.08	0.32	1.41	3.42	10.0220	43.4287
2016-07-15	2016-07-15	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	1297	85	9.63	34.64	0.4075	26.7068	2752	883	32.09	0.47	1.47	3.09	12.5868	39.2285
2016-07-15	2016-07-15	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	149	18	14.63	6.70	0.3724	44.9845	531	123	23.16	0.28	1.21	3.39	12.6228	54.4934
2016-07-15	2016-07-15	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	491	48	14.72	11.62	0.2421	23.6724	1264	326	25.79	0.39	1.51	3.80	9.1955	35.6539
2016-07-15	2016-07-15	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	64	8	16.00	2.99	0.3742	46.7811	260	50	19.23	0.25	1.28	3.08	11.5153	59.8798
2016-07-16	2016-07-16	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	126	6	7.59	1.25	0.2086	9.9347	436	79	18.12	0.29	1.59	1.38	2.8711	15.8453
2016-07-16	2016-07-16	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	11	2	18.18	1.41	0.7065	128.4538	66	11	16.67	0.17	1.00	3.03	21.4090	128.4538
2016-07-16	2016-07-16	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	460	21	6.46	13.36	0.6363	29.0474	464	325	70.04	0.99	1.42	4.53	28.7969	41.1132
2016-07-16	2016-07-16	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	77	4	7.02	2.25	0.5619	29.1885	91	57	62.64	0.85	1.35	4.40	24.6979	39.4300
2016-07-16	2016-07-16	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	294	9	4.07	5.78	0.6417	19.6437	306	221	72.22	0.96	1.33	2.94	18.8734	26.1323
2016-07-16	2016-07-16	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	26	2	10.53	1.56	0.7776	59.8169	59	19	32.20	0.44	1.37	3.39	26.3600	81.8547
2016-07-16	2016-07-16	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	600	35	9.07	8.23	0.2350	13.7102	1284	386	30.06	0.47	1.55	2.73	6.4066	21.3112
2016-07-16	2016-07-16	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	68	10	21.28	2.89	0.2892	42.5348	176	47	26.70	0.39	1.45	5.68	16.4339	61.5397
2016-07-16	2016-07-16	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	352	34	16.59	3.90	0.1147	11.0759	936	205	21.90	0.38	1.72	3.63	4.1653	19.0181
2016-07-16	2016-07-16	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	55	8	21.05	1.50	0.1873	27.2426	137	38	27.74	0.40	1.45	5.84	10.9368	39.4300
2016-07-16	2016-07-16	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	1709	76	6.32	34.62	0.4556	20.2592	2770	1203	43.43	0.62	1.42	2.74	12.4993	28.7806
2016-07-16	2016-07-16	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	192	13	9.09	4.38	0.3371	22.8227	508	143	28.15	0.38	1.34	2.56	8.6259	30.6431
2016-07-16	2016-07-16	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	698	53	12.18	9.37	0.1768	13.4248	1589	435	27.38	0.44	1.60	3.34	5.8971	21.5414
2016-07-16	2016-07-16	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	77	11	17.74	5.80	0.5276	75.3727	271	62	22.88	0.28	1.24	4.06	21.4159	93.6080
2016-07-17	2016-07-17	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	168	9	9.57	1.38	0.1538	8.2416	467	94	20.13	0.36	1.79	1.93	2.9648	14.7296
2016-07-17	2016-07-17	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	24	8	36.36	2.11	0.2631	87.7101	62	22	35.48	0.39	1.09	12.90	33.9523	95.6837
2016-07-17	2016-07-17	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	442	15	4.09	11.07	0.7378	25.0384	474	367	77.43	0.93	1.20	3.16	23.3481	30.1553
2016-07-17	2016-07-17	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	98	5	5.68	4.98	0.9958	50.8085	163	88	53.99	0.60	1.11	3.07	30.5475	56.5822
2016-07-17	2016-07-17	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	311	5	2.34	3.52	0.7035	11.3098	309	214	69.26	1.01	1.45	1.62	11.3830	16.4362
2016-07-17	2016-07-17	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	21	3	15.79	3.33	1.1096	158.5157	38	19	50.00	0.55	1.11	7.89	87.6008	175.2016
2016-07-17	2016-07-17	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	525	55	14.63	11.40	0.2072	21.7073	1168	376	32.19	0.45	1.40	4.71	9.7571	30.3093
2016-07-17	2016-07-17	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	85	13	19.70	5.30	0.4076	62.3456	218	66	30.28	0.39	1.29	5.96	24.3091	80.2936
2016-07-17	2016-07-17	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	306	33	17.19	5.85	0.1773	19.1170	843	192	22.78	0.36	1.59	3.91	6.9393	30.4677
2016-07-17	2016-07-17	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	58	12	24.49	3.79	0.3160	65.3886	164	49	29.88	0.35	1.18	7.32	23.1252	77.3988
2016-07-17	2016-07-17	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	1548	98	8.84	31.35	0.3199	20.2499	2691	1108	41.17	0.58	1.40	3.64	11.6488	28.2913
2016-07-17	2016-07-17	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	208	17	9.66	6.86	0.4033	32.9619	535	176	32.90	0.39	1.18	3.18	12.8151	38.9550
2016-07-17	2016-07-17	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	615	56	13.79	10.65	0.1902	17.3165	1499	406	27.08	0.41	1.51	3.74	7.1045	26.2307
2016-07-17	2016-07-17	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	98	15	17.65	3.96	0.2642	40.4431	270	85	31.48	0.36	1.15	5.56	14.6793	46.6285
2016-07-18	2016-07-18	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	119	10	14.29	1.42	0.1423	11.9586	331	70	21.15	0.36	1.70	3.02	4.2993	20.3296
2016-07-18	2016-07-18	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	12	1	12.50	0.02	0.0189	1.5771	44	8	18.18	0.27	1.50	2.27	0.4301	2.3656
2016-07-18	2016-07-18	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	338	6	2.34	4.85	0.8087	14.3554	449	256	57.02	0.75	1.32	1.34	10.8065	18.9536
2016-07-18	2016-07-18	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	108	4	4.30	4.70	1.1761	43.5608	192	93	48.44	0.56	1.16	2.08	24.5029	50.5867
2016-07-18	2016-07-18	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	201	9	6.29	4.15	0.4610	20.6418	196	143	72.96	1.03	1.41	4.59	21.1684	29.0140
2016-07-18	2016-07-18	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	23	0	0.00	0.00	0.0000	0.0000	42	14	33.33	0.55	1.64	0.00	0.0000	0.0000
2016-07-18	2016-07-18	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	480	35	10.77	8.75	0.2501	18.2340	1058	325	30.72	0.45	1.48	3.31	8.2725	26.9301
2016-07-18	2016-07-18	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	57	5	10.64	3.05	0.6097	53.4810	223	47	21.08	0.26	1.21	2.24	13.6700	64.8600
2016-07-18	2016-07-18	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	231	14	8.70	3.00	0.2146	13.0055	733	161	21.96	0.32	1.43	1.91	4.0986	18.6600
2016-07-18	2016-07-18	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	71	10	17.54	2.97	0.2974	41.8916	126	57	45.24	0.56	1.25	7.94	23.6056	52.1808
2016-07-18	2016-07-18	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	1279	90	9.39	33.00	0.3666	25.7982	2742	958	34.94	0.47	1.34	3.28	12.0335	34.4425
2016-07-18	2016-07-18	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	185	15	11.11	6.96	0.4638	37.6073	670	135	20.15	0.28	1.37	2.24	10.3841	51.5359
2016-07-18	2016-07-18	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	450	44	15.49	8.30	0.1886	18.4399	1206	284	23.55	0.37	1.58	3.65	6.8806	29.2182
2016-07-18	2016-07-18	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	96	12	16.44	5.33	0.4440	55.4952	259	73	28.19	0.37	1.32	4.63	20.5697	72.9800
2016-07-19	2016-07-19	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	99	11	21.57	1.88	0.1707	18.9679	341	51	14.96	0.29	1.94	3.23	5.5068	36.8201
2016-07-19	2016-07-19	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	14	0	0.00	0.00	0.0000	0.0000	56	10	17.86	0.25	1.40	0.00	0.0000	0.0000
2016-07-19	2016-07-19	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	244	6	3.41	3.64	0.6071	14.9295	427	176	41.22	0.57	1.39	1.41	8.5312	20.6978
2016-07-19	2016-07-19	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	60	3	5.88	1.85	0.6160	30.7991	211	51	24.17	0.28	1.18	1.42	8.7580	36.2342
2016-07-19	2016-07-19	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	250	7	3.87	4.57	0.6531	18.2865	238	181	76.05	1.05	1.38	2.94	19.2085	25.2576
2016-07-19	2016-07-19	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	16	1	10.00	0.16	0.1603	10.0189	35	10	28.57	0.46	1.60	2.86	4.5801	16.0302
2016-07-19	2016-07-19	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	449	35	13.26	10.34	0.2955	23.0341	933	264	28.30	0.48	1.70	3.75	11.0850	39.1754
2016-07-19	2016-07-19	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	40	4	12.12	1.04	0.2588	25.8819	222	33	14.86	0.18	1.21	1.80	4.6634	31.3720
2016-07-19	2016-07-19	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	205	24	20.51	3.11	0.1296	15.1745	628	117	18.63	0.33	1.75	3.82	4.9535	26.5879
2016-07-19	2016-07-19	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	29	4	16.00	0.70	0.1744	24.0588	99	25	25.25	0.29	1.16	4.04	7.0475	27.9082
2016-07-19	2016-07-19	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	1150	91	10.73	31.48	0.3460	27.3769	2665	848	31.82	0.43	1.36	3.41	11.8137	37.1267
2016-07-19	2016-07-19	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	155	22	17.19	4.67	0.2122	30.1196	716	128	17.88	0.22	1.21	3.07	6.5203	36.4729
2016-07-19	2016-07-19	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	439	49	16.96	11.31	0.2308	25.7636	1186	289	24.37	0.37	1.52	4.13	9.5365	39.1358
2016-07-19	2016-07-19	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	79	6	10.53	1.93	0.3222	24.4733	268	57	21.27	0.29	1.39	2.24	7.2141	33.9191
2016-07-20	2016-07-20	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	97	12	21.43	0.79	0.0657	8.1269	348	56	16.09	0.28	1.73	3.45	2.2653	14.0770
2016-07-20	2016-07-20	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	18	4	25.00	1.40	0.3510	77.9901	52	16	30.77	0.35	1.13	7.69	26.9966	87.7389
2016-07-20	2016-07-20	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	175	8	5.97	2.44	0.3052	13.9500	438	134	30.59	0.40	1.31	1.83	5.5736	18.2183
2016-07-20	2016-07-20	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	52	2	5.00	1.19	0.5968	22.9557	189	40	21.16	0.28	1.30	1.06	6.3158	29.8424
2016-07-20	2016-07-20	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	249	8	4.30	3.74	0.4674	15.0175	274	186	67.88	0.91	1.34	2.92	13.6473	20.1040
2016-07-20	2016-07-20	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	18	2	14.29	0.36	0.1789	19.8804	42	14	33.33	0.43	1.29	4.76	8.5202	25.5606
2016-07-20	2016-07-20	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	431	43	16.17	9.67	0.2249	22.4345	928	266	28.66	0.46	1.62	4.63	10.4195	36.3506
2016-07-20	2016-07-20	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	60	5	10.64	2.35	0.4694	39.1143	216	47	21.76	0.28	1.28	2.31	10.8651	49.9331
2016-07-20	2016-07-20	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	242	28	18.79	5.45	0.1946	22.5188	668	149	22.31	0.36	1.62	4.19	8.1580	36.5742
2016-07-20	2016-07-20	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	31	3	10.34	0.76	0.2521	24.3968	99	29	29.29	0.31	1.07	3.03	7.6394	26.0793
2016-07-20	2016-07-20	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	1324	96	9.70	35.06	0.3652	26.4825	2658	990	37.25	0.50	1.34	3.61	13.1914	35.4170
2016-07-20	2016-07-20	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	187	22	13.58	9.87	0.4487	52.7924	743	162	21.80	0.25	1.15	2.96	13.2869	60.9393
2016-07-20	2016-07-20	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	499	48	16.00	8.38	0.1745	16.7891	1135	300	26.43	0.44	1.66	4.23	7.3813	27.9259
2016-07-20	2016-07-20	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	78	12	18.46	3.43	0.2856	43.9447	239	65	27.20	0.33	1.20	5.02	14.3418	52.7336
